CDROM_KEY,CDROM_NAME
conf/pods/SegallW87,journals/anthology/dvd1:text/1-3/PODS87/P112.PDF
conf/pods/BreitbartK97,journals/anthology/cd1-3:PODS97/P173.PDF
conf/pods/BreitbartK97,journals/anthology/dvd1:text/1-3/PODS97/P173.PDF
conf/pods/AbiteboulSV90,journals/anthology/cd1-3:PODS90/P218.PDF
conf/pods/AbiteboulSV90,journals/anthology/dvd1:text/1-3/PODS90/P218.PDF
conf/pods/RastogiMBKS93,journals/anthology/cd1-3:PODS93/P097.PDF
conf/pods/RastogiMBKS93,journals/anthology/dvd1:text/1-3/PODS93/P097.PDF
conf/pods/KuckS82,journals/anthology/cd1-3:PODS82/P147.PDF
conf/pods/KuckS82,journals/anthology/dvd1:text/1-3/PODS82/P147.PDF
conf/pods/HwangDG84,journals/anthology/cd1-3:PODS84/P153.PDF
conf/pods/HwangDG84,journals/anthology/dvd1:text/1-3/PODS84/P153.PDF
conf/pods/PapadimitriouY85,journals/anthology/cd1-3:PODS85/P230.PDF
conf/pods/PapadimitriouY85,journals/anthology/dvd1:text/1-3/PODS85/P230.PDF
conf/pods/Vardi82,journals/anthology/cd1-3:PODS82/P230.PDF
conf/pods/Vardi82,journals/anthology/dvd1:text/1-3/PODS82/P230.PDF
conf/pods/MenasceN82,journals/anthology/cd1-3:PODS82/P247.PDF
conf/pods/MenasceN82,journals/anthology/dvd1:text/1-3/PODS82/P247.PDF
conf/pods/ArgeSV99,DiSC2_1/out/papers/pods/ontwodimensionalavaj.pdf
conf/pods/Bonner99,DiSC2_1/out/papers/pods/workflowtransacan.pdf
conf/pods/AlbertIR97,journals/anthology/cd1-3:PODS97/P044.PDF
conf/pods/AlbertIR97,journals/anthology/dvd1:text/1-3/PODS97/P044.PDF
conf/pods/Bonner92,journals/anthology/cd1-3:PODS92/P316.PDF
conf/pods/Bonner92,journals/anthology/dvd1:text/1-3/PODS92/P316.PDF
conf/pods/ShmueliTZ88,journals/anthology/cd1-3:PODS88/P015.PDF
conf/pods/ShmueliTZ88,journals/anthology/dvd1:text/1-3/PODS88/P015.PDF
conf/pods/Grahne89,journals/anthology/cd1-3:PODS89/P075.PDF
conf/pods/Grahne89,journals/anthology/dvd1:text/1-3/PODS89/P075.PDF
conf/pods/FischerG84,journals/anthology/cd1-3:PODS84/P266.PDF
conf/pods/FischerG84,journals/anthology/dvd1:text/1-3/PODS84/P266.PDF
conf/pods/Chaudhuri93,journals/anthology/cd1-3:PODS93/P135.PDF
conf/pods/Chaudhuri93,journals/anthology/dvd1:text/1-3/PODS93/P135.PDF
conf/pods/GyssensBG97,journals/anthology/cd1-3:PODS97/P062.PDF
conf/pods/GyssensBG97,journals/anthology/dvd1:text/1-3/PODS97/P062.PDF
conf/pods/HadzilacosH88,journals/anthology/dvd1:text/1-3/PODS88/P193.PDF
conf/pods/Elkan89,journals/anthology/cd1-3:PODS89/P134.PDF
conf/pods/Elkan89,journals/anthology/dvd1:text/1-3/PODS89/P134.PDF
conf/pods/GarofalakisIOS98,journals/anthology/cd1-3:PODS98/P079.PDF
conf/pods/GarofalakisIOS98,journals/anthology/dvd1:text/1-3/PODS98/P079.PDF
conf/pods/SegoufinV98,journals/anthology/cd1-3:PODS98/P089.PDF
conf/pods/SegoufinV98,journals/anthology/dvd1:text/1-3/PODS98/P089.PDF
conf/pods/CosmadakisK84,journals/anthology/cd1-3:PODS84/P029.PDF
conf/pods/CosmadakisK84,journals/anthology/dvd1:text/1-3/PODS84/P029.PDF
conf/pods/PageP85,journals/anthology/cd1-3:PODS85/P135.PDF
conf/pods/PageP85,journals/anthology/dvd1:text/1-3/PODS85/P135.PDF
conf/pods/LudascherML97,journals/anthology/cd1-3:PODS97/P217.PDF
conf/pods/LudascherML97,journals/anthology/dvd1:text/1-3/PODS97/P217.PDF
conf/pods/Batory88,journals/anthology/cd1-3:PODS88/P184.PDF
conf/pods/Batory88,journals/anthology/dvd1:text/1-3/PODS88/P184.PDF
conf/pods/ArenasBC99,DiSC2_1/out/papers/pods/consistentquerymalej.pdf
conf/pods/HullS88,journals/anthology/cd1-3:PODS88/P039.PDF
conf/pods/HullS88,journals/anthology/dvd1:text/1-3/PODS88/P039.PDF
conf/pods/OzdenRS97,journals/anthology/cd1-3:PODS97/P001.PDF
conf/pods/OzdenRS97,journals/anthology/dvd1:text/1-3/PODS97/P001.PDF
conf/pods/Connors85,journals/anthology/cd1-3:PODS85/P143.PDF
conf/pods/Connors85,journals/anthology/dvd1:text/1-3/PODS85/P143.PDF
conf/pods/LaninS88,journals/anthology/cd1-3:PODS88/P211.PDF
conf/pods/LaninS88,journals/anthology/dvd1:text/1-3/PODS88/P211.PDF
conf/pods/ChuHS99,DiSC2_1/out/papers/pods/leastexpectedcofrjop.pdf
conf/pods/ImielinskiS84,journals/anthology/cd1-3:PODS84/P258.PDF
conf/pods/ImielinskiS84,journals/anthology/dvd1:text/1-3/PODS84/P258.PDF
conf/pods/GrecoZG92,journals/anthology/cd1-3:PODS92/P105.PDF
conf/pods/GrecoZG92,journals/anthology/dvd1:text/1-3/PODS92/P105.PDF
conf/pods/AtzeniM97,journals/anthology/cd1-3:PODS97/P144.PDF
conf/pods/AtzeniM97,journals/anthology/dvd1:text/1-3/PODS97/P144.PDF
conf/pods/SoparkarS90,journals/anthology/cd1-3:PODS90/P357.PDF
conf/pods/SoparkarS90,journals/anthology/dvd1:text/1-3/PODS90/P357.PDF
conf/pods/DavulcuKRR98,journals/anthology/cd1-3:PODS98/P025.PDF
conf/pods/DavulcuKRR98,journals/anthology/dvd1:text/1-3/PODS98/P025.PDF
conf/pods/Etessami98,journals/anthology/cd1-3:PODS98/P235.PDF
conf/pods/Etessami98,journals/anthology/dvd1:text/1-3/PODS98/P235.PDF
conf/pods/YuanO87,journals/anthology/cd1-3:PODS87/P038.PDF
conf/pods/YuanO87,journals/anthology/dvd1:text/1-3/PODS87/P038.PDF
conf/pods/BuckleyS84,journals/anthology/cd1-3:PODS84/P045.PDF
conf/pods/BuckleyS84,journals/anthology/dvd1:text/1-3/PODS84/P045.PDF
conf/pods/GunopulosKMT97,journals/anthology/cd1-3:PODS97/P209.PDF
conf/pods/GunopulosKMT97,journals/anthology/dvd1:text/1-3/PODS97/P209.PDF
conf/pods/Sagiv85a,journals/anthology/cd1-3:PODS85/P171.PDF
conf/pods/Sagiv85a,journals/anthology/dvd1:text/1-3/PODS85/P171.PDF
conf/pods/HouOT88,journals/anthology/cd1-3:PODS88/P276.PDF
conf/pods/HouOT88,journals/anthology/dvd1:text/1-3/PODS88/P276.PDF
conf/pods/Ross91,journals/anthology/cd1-3:PODS91/P092.PDF
conf/pods/Ross91,journals/anthology/dvd1:text/1-3/PODS91/P092.PDF
conf/pods/GoodmanS85,journals/anthology/cd1-3:PODS85/P008.PDF
conf/pods/GoodmanS85,journals/anthology/dvd1:text/1-3/PODS85/P008.PDF
conf/pods/Hull97,journals/anthology/cd1-3:PODS97/P051.PDF
conf/pods/Hull97,journals/anthology/dvd1:text/1-3/PODS97/P051.PDF
conf/pods/SamoladasM98,journals/anthology/cd1-3:PODS98/P044.PDF
conf/pods/SamoladasM98,journals/anthology/dvd1:text/1-3/PODS98/P044.PDF
conf/pods/AbiteboulCV92,journals/anthology/cd1-3:PODS92/P023.PDF
conf/pods/AbiteboulCV92,journals/anthology/dvd1:text/1-3/PODS92/P023.PDF
conf/pods/GoldsteinRSY97,journals/anthology/cd1-3:PODS97/P257.PDF
conf/pods/GoldsteinRSY97,journals/anthology/dvd1:text/1-3/PODS97/P257.PDF
conf/pods/ChanM83,journals/anthology/cd1-3:PODS83/P288.PDF
conf/pods/ChanM83,journals/anthology/dvd1:text/1-3/PODS83/P288.PDF
conf/pods/Lassez90,journals/anthology/cd1-3:PODS90/P288.PDF
conf/pods/Lassez90,journals/anthology/dvd1:text/1-3/PODS90/P288.PDF
conf/pods/SohnG91,journals/anthology/cd1-3:PODS91/P216.PDF
conf/pods/SohnG91,journals/anthology/dvd1:text/1-3/PODS91/P216.PDF
conf/pods/FeketeLW90,journals/anthology/cd1-3:PODS90/P094.PDF
conf/pods/FeketeLW90,journals/anthology/dvd1:text/1-3/PODS90/P094.PDF
conf/pods/BenediktL98,journals/anthology/cd1-3:PODS98/P099.PDF
conf/pods/BenediktL98,journals/anthology/dvd1:text/1-3/PODS98/P099.PDF
conf/pods/Carey83,journals/anthology/cd1-3:PODS83/P156.PDF
conf/pods/Carey83,journals/anthology/dvd1:text/1-3/PODS83/P156.PDF
conf/pods/Ross89,journals/anthology/cd1-3:PODS89/P022.PDF
conf/pods/Ross89,journals/anthology/dvd1:text/1-3/PODS89/P022.PDF
conf/pods/Sacca83,journals/anthology/cd1-3:PODS83/P297.PDF
conf/pods/Sacca83,journals/anthology/dvd1:text/1-3/PODS83/P297.PDF
conf/pods/SmithLCJ98,journals/anthology/cd1-3:PODS98/P274.PDF
conf/pods/SmithLCJ98,journals/anthology/dvd1:text/1-3/PODS98/P274.PDF
conf/pods/BrodskyS91,journals/anthology/cd1-3:PODS91/P227.PDF
conf/pods/BrodskyS91,journals/anthology/dvd1:text/1-3/PODS91/P227.PDF
conf/pods/AbiteboulH84,journals/anthology/cd1-3:PODS84/P119.PDF
conf/pods/AbiteboulH84,journals/anthology/dvd1:text/1-3/PODS84/P119.PDF
conf/pods/BunemanFW99,DiSC2_1/out/papers/pods/interactionbetwpewes.pdf
conf/pods/MehrotraRBKS92,journals/anthology/cd1-3:PODS92/P164.PDF
conf/pods/MehrotraRBKS92,journals/anthology/dvd1:text/1-3/PODS92/P164.PDF
conf/pods/Ross90,journals/anthology/cd1-3:PODS90/P161.PDF
conf/pods/Ross90,journals/anthology/dvd1:text/1-3/PODS90/P161.PDF
conf/pods/AtzeniP82,journals/anthology/cd1-3:PODS82/P001.PDF
conf/pods/AtzeniP82,journals/anthology/dvd1:text/1-3/PODS82/P001.PDF
conf/pods/Ellis83,journals/anthology/cd1-3:PODS83/P106.PDF
conf/pods/Ellis83,journals/anthology/dvd1:text/1-3/PODS83/P106.PDF
conf/pods/SteinM85,journals/anthology/cd1-3:PODS85/P076.PDF
conf/pods/SteinM85,journals/anthology/dvd1:text/1-3/PODS85/P076.PDF
conf/pods/KolaitisV90,journals/anthology/cd1-3:PODS90/P061.PDF
conf/pods/KolaitisV90,journals/anthology/dvd1:text/1-3/PODS90/P061.PDF
conf/pods/HillebrandKMV91,journals/anthology/cd1-3:PODS91/P001.PDF
conf/pods/HillebrandKMV91,journals/anthology/dvd1:text/1-3/PODS91/P001.PDF
conf/pods/Abiteboul83,journals/anthology/cd1-3:PODS83/P383.PDF
conf/pods/Abiteboul83,journals/anthology/dvd1:text/1-3/PODS83/P383.PDF
conf/pods/Gyssens85,journals/anthology/cd1-3:PODS85/P205.PDF
conf/pods/Gyssens85,journals/anthology/dvd1:text/1-3/PODS85/P205.PDF
conf/pods/SippuS88,journals/anthology/cd1-3:PODS88/P325.PDF
conf/pods/SippuS88,journals/anthology/dvd1:text/1-3/PODS88/P325.PDF
conf/pods/JaeschkeS82,journals/anthology/cd1-3:PODS82/P124.PDF
conf/pods/JaeschkeS82,journals/anthology/dvd1:text/1-3/PODS82/P124.PDF
conf/pods/Cosmadakis83a,journals/anthology/cd1-3:PODS83/P317.PDF
conf/pods/Cosmadakis83a,journals/anthology/dvd1:text/1-3/PODS83/P317.PDF
conf/pods/Garcia-MolinaPD84,journals/anthology/cd1-3:PODS84/P061.PDF
conf/pods/Garcia-MolinaPD84,journals/anthology/dvd1:text/1-3/PODS84/P061.PDF
conf/pods/LakshmananH91,journals/anthology/cd1-3:PODS91/P102.PDF
conf/pods/LakshmananH91,journals/anthology/dvd1:text/1-3/PODS91/P102.PDF
conf/pods/Gelder90,journals/anthology/cd1-3:PODS90/P047.PDF
conf/pods/Gelder90,journals/anthology/dvd1:text/1-3/PODS90/P047.PDF
conf/pods/Chomicki92,journals/anthology/cd1-3:PODS92/P274.PDF
conf/pods/Chomicki92,journals/anthology/dvd1:text/1-3/PODS92/P274.PDF
conf/pods/Ullman82,journals/anthology/cd1-3:PODS82/P010.PDF
conf/pods/Ullman82,journals/anthology/dvd1:text/1-3/PODS82/P010.PDF
conf/pods/TurekSP92,journals/anthology/cd1-3:PODS92/P212.PDF
conf/pods/TurekSP92,journals/anthology/dvd1:text/1-3/PODS92/P212.PDF
conf/pods/ImielinskiL83,journals/anthology/cd1-3:PODS83/P305.PDF
conf/pods/ImielinskiL83,journals/anthology/dvd1:text/1-3/PODS83/P305.PDF
conf/pods/ChuW99,DiSC2_1/out/papers/pods/fasttimeseriesskema.pdf
conf/pods/NuttSS98,journals/anthology/cd1-3:PODS98/P214.PDF
conf/pods/NuttSS98,journals/anthology/dvd1:text/1-3/PODS98/P214.PDF
conf/pods/Kuper88,journals/anthology/cd1-3:PODS88/P010.PDF
conf/pods/Kuper88,journals/anthology/dvd1:text/1-3/PODS88/P010.PDF
conf/pods/OukselS83,journals/anthology/cd1-3:PODS83/P090.PDF
conf/pods/OukselS83,journals/anthology/dvd1:text/1-3/PODS83/P090.PDF
conf/pods/RamakrishnanBK88,journals/anthology/cd1-3:PODS88/P089.PDF
conf/pods/RamakrishnanBK88,journals/anthology/dvd1:text/1-3/PODS88/P089.PDF
conf/pods/Dong92,journals/anthology/cd1-3:PODS92/P081.PDF
conf/pods/Dong92,journals/anthology/dvd1:text/1-3/PODS92/P081.PDF
conf/pods/Schaerf93,journals/anthology/cd1-3:PODS93/P147.PDF
conf/pods/Schaerf93,journals/anthology/dvd1:text/1-3/PODS93/P147.PDF
conf/pods/GyssensPG90,journals/anthology/cd1-3:PODS90/P417.PDF
conf/pods/GyssensPG90,journals/anthology/dvd1:text/1-3/PODS90/P417.PDF
conf/pods/BoassonCGM99,DiSC2_1/out/papers/pods/windowaccumulatlupai.pdf
conf/pods/PagelSTW93,journals/anthology/cd1-3:PODS93/P214.PDF
conf/pods/PagelSTW93,journals/anthology/dvd1:text/1-3/PODS93/P214.PDF
conf/pods/Graham83,journals/anthology/cd1-3:PODS83/P366.PDF
conf/pods/Graham83,journals/anthology/dvd1:text/1-3/PODS83/P366.PDF
conf/pods/Reuter82,journals/anthology/cd1-3:PODS82/P083.PDF
conf/pods/Reuter82,journals/anthology/dvd1:text/1-3/PODS82/P083.PDF
conf/pods/DAtriM84,journals/anthology/cd1-3:PODS84/P001.PDF
conf/pods/DAtriM84,journals/anthology/dvd1:text/1-3/PODS84/P001.PDF
conf/pods/ImielinskiN88,journals/anthology/cd1-3:PODS88/P103.PDF
conf/pods/ImielinskiN88,journals/anthology/dvd1:text/1-3/PODS88/P103.PDF
conf/pods/Gonnet83,journals/anthology/cd1-3:PODS83/P117.PDF
conf/pods/Gonnet83,journals/anthology/dvd1:text/1-3/PODS83/P117.PDF
conf/pods/Spector89,journals/anthology/cd1-3:PODS89/P217.PDF
conf/pods/Spector89,journals/anthology/dvd1:text/1-3/PODS89/P217.PDF
conf/pods/Imielinski87,journals/anthology/cd1-3:PODS87/P197.PDF
conf/pods/Imielinski87,journals/anthology/dvd1:text/1-3/PODS87/P197.PDF
conf/pods/Borgida89,journals/anthology/cd1-3:PODS89/P394.PDF
conf/pods/Borgida89,journals/anthology/dvd1:text/1-3/PODS89/P394.PDF
conf/pods/GottlobLS99,DiSC2_1/out/papers/pods/hypertreedecompgenif.pdf
conf/pods/KleinbergT99,DiSC2_1/out/papers/pods/applicationsofljoan.pdf
conf/pods/ChandraH82,journals/anthology/cd1-3:PODS82/P158.PDF
conf/pods/ChandraH82,journals/anthology/dvd1:text/1-3/PODS82/P158.PDF
conf/pods/HaritsaCL90,journals/anthology/cd1-3:PODS90/P331.PDF
conf/pods/HaritsaCL90,journals/anthology/dvd1:text/1-3/PODS90/P331.PDF
conf/pods/Przymusinski89,journals/anthology/cd1-3:PODS89/P011.PDF
conf/pods/Przymusinski89,journals/anthology/dvd1:text/1-3/PODS89/P011.PDF
conf/pods/NevenS99,DiSC2_1/out/papers/pods/queryautomatafrth.pdf
conf/pods/Wong93,journals/anthology/cd1-3:PODS93/P026.PDF
conf/pods/Wong93,journals/anthology/dvd1:text/1-3/PODS93/P026.PDF
conf/pods/GinsburgW92,journals/anthology/cd1-3:PODS92/P293.PDF
conf/pods/GinsburgW92,journals/anthology/dvd1:text/1-3/PODS92/P293.PDF
conf/pods/Willard90,journals/anthology/cd1-3:PODS90/P243.PDF
conf/pods/Willard90,journals/anthology/dvd1:text/1-3/PODS90/P243.PDF
conf/pods/Abdel-GhaffarA90,journals/anthology/cd1-3:PODS90/P258.PDF
conf/pods/Abdel-GhaffarA90,journals/anthology/dvd1:text/1-3/PODS90/P258.PDF
conf/pods/GyssensP84,journals/anthology/cd1-3:PODS84/P143.PDF
conf/pods/GyssensP84,journals/anthology/dvd1:text/1-3/PODS84/P143.PDF
conf/pods/CasanovaFP82,journals/anthology/cd1-3:PODS82/P171.PDF
conf/pods/CasanovaFP82,journals/anthology/dvd1:text/1-3/PODS82/P171.PDF
conf/pods/JohnsonR91,journals/anthology/cd1-3:PODS91/P075.PDF
conf/pods/JohnsonR91,journals/anthology/dvd1:text/1-3/PODS91/P075.PDF
conf/pods/CasanovaMT85,journals/anthology/cd1-3:PODS85/P123.PDF
conf/pods/CasanovaMT85,journals/anthology/dvd1:text/1-3/PODS85/P123.PDF
conf/pods/Marchetti-SpaccamelaPS87,journals/anthology/cd1-3:PODS87/P294.PDF
conf/pods/Marchetti-SpaccamelaPS87,journals/anthology/dvd1:text/1-3/PODS87/P294.PDF
conf/pods/DuschkaG97,journals/anthology/cd1-3:PODS97/P109.PDF
conf/pods/DuschkaG97,journals/anthology/dvd1:text/1-3/PODS97/P109.PDF
conf/pods/GelderT87,journals/anthology/cd1-3:PODS87/P313.PDF
conf/pods/GelderT87,journals/anthology/dvd1:text/1-3/PODS87/P313.PDF
conf/pods/BeeriR87,journals/anthology/cd1-3:PODS87/P269.PDF
conf/pods/BeeriR87,journals/anthology/dvd1:text/1-3/PODS87/P269.PDF
conf/pods/GrumbachM93,journals/anthology/cd1-3:PODS93/P049.PDF
conf/pods/GrumbachM93,journals/anthology/dvd1:text/1-3/PODS93/P049.PDF
conf/pods/ImmermanPS91,journals/anthology/cd1-3:PODS91/P037.PDF
conf/pods/ImmermanPS91,journals/anthology/dvd1:text/1-3/PODS91/P037.PDF
conf/pods/ConsensM90,journals/anthology/cd1-3:PODS90/P404.PDF
conf/pods/ConsensM90,journals/anthology/dvd1:text/1-3/PODS90/P404.PDF
conf/pods/Chaudhuri91,journals/anthology/cd1-3:PODS91/P115.PDF
conf/pods/Chaudhuri91,journals/anthology/dvd1:text/1-3/PODS91/P115.PDF
conf/pods/RotemTK82,journals/anthology/cd1-3:PODS82/P262.PDF
conf/pods/RotemTK82,journals/anthology/dvd1:text/1-3/PODS82/P262.PDF
conf/pods/ChenW93,journals/anthology/cd1-3:PODS93/P168.PDF
conf/pods/ChenW93,journals/anthology/dvd1:text/1-3/PODS93/P168.PDF
conf/pods/AbiteboulD98,journals/anthology/cd1-3:PODS98/P254.PDF
conf/pods/AbiteboulD98,journals/anthology/dvd1:text/1-3/PODS98/P254.PDF
conf/pods/Yannakakis90,journals/anthology/cd1-3:PODS90/P230.PDF
conf/pods/Yannakakis90,journals/anthology/dvd1:text/1-3/PODS90/P230.PDF
conf/pods/Malvestuto87,journals/anthology/cd1-3:PODS87/P087.PDF
conf/pods/Malvestuto87,journals/anthology/dvd1:text/1-3/PODS87/P087.PDF
conf/pods/Shoshani97,journals/anthology/cd1-3:PODS97/P185.PDF
conf/pods/Shoshani97,journals/anthology/dvd1:text/1-3/PODS97/P185.PDF
conf/pods/Hegner87,journals/anthology/cd1-3:PODS87/P146.PDF
conf/pods/Hegner87,journals/anthology/dvd1:text/1-3/PODS87/P146.PDF
conf/pods/Reiter88,journals/anthology/cd1-3:PODS88/P302.PDF
conf/pods/Reiter88,journals/anthology/dvd1:text/1-3/PODS88/P302.PDF
conf/pods/GurevichL82,journals/anthology/cd1-3:PODS82/P221.PDF
conf/pods/GurevichL82,journals/anthology/dvd1:text/1-3/PODS82/P221.PDF
conf/pods/Raz93,journals/anthology/cd1-3:PODS93/P083.PDF
conf/pods/Raz93,journals/anthology/dvd1:text/1-3/PODS93/P083.PDF
conf/pods/FeketeLMW87,journals/anthology/cd1-3:PODS87/P097.PDF
conf/pods/FeketeLMW87,journals/anthology/dvd1:text/1-3/PODS87/P097.PDF
conf/pods/Cosmadakis99,DiSC2_1/out/papers/pods/inherentcomplexst.pdf
conf/pods/MalmiS99,DiSC2_1/out/papers/pods/groupupdatesforlael.pdf
conf/pods/MoreMS99,DiSC2_1/out/papers/pods/efficientsequensase.pdf
conf/pods/HullY82,journals/anthology/cd1-3:PODS82/P205.PDF
conf/pods/HullY82,journals/anthology/dvd1:text/1-3/PODS82/P205.PDF
conf/pods/TaySG84,journals/anthology/cd1-3:PODS84/P311.PDF
conf/pods/TaySG84,journals/anthology/dvd1:text/1-3/PODS84/P311.PDF
conf/pods/HerlihyW88,journals/anthology/cd1-3:PODS88/P201.PDF
conf/pods/HerlihyW88,journals/anthology/dvd1:text/1-3/PODS88/P201.PDF
conf/pods/JohnsonS89,journals/anthology/cd1-3:PODS89/P235.PDF
conf/pods/JohnsonS89,journals/anthology/dvd1:text/1-3/PODS89/P235.PDF
conf/pods/Saraiya89,journals/anthology/cd1-3:PODS89/P182.PDF
conf/pods/Saraiya89,journals/anthology/dvd1:text/1-3/PODS89/P182.PDF
conf/pods/MohanFS82,journals/anthology/cd1-3:PODS82/P283.PDF
conf/pods/MohanFS82,journals/anthology/dvd1:text/1-3/PODS82/P283.PDF
conf/pods/Kintala83,journals/anthology/cd1-3:PODS83/P137.PDF
conf/pods/Kintala83,journals/anthology/dvd1:text/1-3/PODS83/P137.PDF
conf/pods/GoodmanS82a,journals/anthology/cd1-3:PODS82/P049.PDF
conf/pods/GoodmanS82a,journals/anthology/dvd1:text/1-3/PODS82/P049.PDF
conf/pods/UllmanV88,journals/anthology/cd1-3:PODS88/P074.PDF
conf/pods/UllmanV88,journals/anthology/dvd1:text/1-3/PODS88/P074.PDF
conf/pods/GuchtDGV97,journals/anthology/cd1-3:PODS97/P068.PDF
conf/pods/GuchtDGV97,journals/anthology/dvd1:text/1-3/PODS97/P068.PDF
conf/pods/IbarraS97,journals/anthology/cd1-3:PODS97/P032.PDF
conf/pods/IbarraS97,journals/anthology/dvd1:text/1-3/PODS97/P032.PDF
conf/pods/GrumbachV91,journals/anthology/cd1-3:PODS91/P315.PDF
conf/pods/GrumbachV91,journals/anthology/dvd1:text/1-3/PODS91/P315.PDF
conf/pods/Klavans98,journals/anthology/cd1-3:PODS98/P224.PDF
conf/pods/Klavans98,journals/anthology/dvd1:text/1-3/PODS98/P224.PDF
conf/pods/RamakrishnaM88,journals/anthology/cd1-3:PODS88/P117.PDF
conf/pods/RamakrishnaM88,journals/anthology/dvd1:text/1-3/PODS88/P117.PDF
conf/pods/AusielloDM85,journals/anthology/cd1-3:PODS85/P164.PDF
conf/pods/AusielloDM85,journals/anthology/dvd1:text/1-3/PODS85/P164.PDF
conf/pods/Hadzilacos83,journals/anthology/cd1-3:PODS83/P244.PDF
conf/pods/Hadzilacos83,journals/anthology/dvd1:text/1-3/PODS83/P244.PDF
conf/pods/AlonGMS99,DiSC2_1/out/papers/pods/trackingjoinandnophy.pdf
conf/pods/ParedaensG88,journals/anthology/cd1-3:PODS88/P029.PDF
conf/pods/ParedaensG88,journals/anthology/dvd1:text/1-3/PODS88/P029.PDF
conf/pods/Spyratos82,journals/anthology/cd1-3:PODS82/P212.PDF
conf/pods/Spyratos82,journals/anthology/dvd1:text/1-3/PODS82/P212.PDF
conf/pods/Bonner89,journals/anthology/cd1-3:PODS89/P286.PDF
conf/pods/Bonner89,journals/anthology/dvd1:text/1-3/PODS89/P286.PDF
conf/pods/AbiteboulVFY98,journals/anthology/cd1-3:PODS98/P179.PDF
conf/pods/AbiteboulVFY98,journals/anthology/dvd1:text/1-3/PODS98/P179.PDF
conf/pods/Abiteboul99,DiSC2_1/out/papers/pods/onviewsandxmlse.pdf
conf/pods/Sciore83a,journals/anthology/cd1-3:PODS83/P379.PDF
conf/pods/Sciore83a,journals/anthology/dvd1:text/1-3/PODS83/P379.PDF
conf/pods/KrishnakumarB91,journals/anthology/cd1-3:PODS91/P063.PDF
conf/pods/KrishnakumarB91,journals/anthology/dvd1:text/1-3/PODS91/P063.PDF
conf/pods/Tsur91,journals/anthology/cd1-3:PODS91/P142.PDF
conf/pods/Tsur91,journals/anthology/dvd1:text/1-3/PODS91/P142.PDF
conf/pods/PapadimitriouRTV98,journals/anthology/cd1-3:PODS98/P159.PDF
conf/pods/PapadimitriouRTV98,journals/anthology/dvd1:text/1-3/PODS98/P159.PDF
conf/pods/Bancilhon88,journals/anthology/cd1-3:PODS88/P152.PDF
conf/pods/Bancilhon88,journals/anthology/dvd1:text/1-3/PODS88/P152.PDF
conf/pods/EiterG92,journals/anthology/cd1-3:PODS92/P261.PDF
conf/pods/EiterG92,journals/anthology/dvd1:text/1-3/PODS92/P261.PDF
conf/pods/HaraD99,DiSC2_1/out/papers/pods/reasoningaboutncasu.pdf
conf/pods/AtzeniT89,journals/anthology/cd1-3:PODS89/P101.PDF
conf/pods/AtzeniT89,journals/anthology/dvd1:text/1-3/PODS89/P101.PDF
conf/pods/CluetKS99,DiSC2_1/out/papers/pods/usingldapdirectsoold.pdf
conf/pods/MalvestutoMR91,journals/anthology/cd1-3:PODS91/P252.PDF
conf/pods/MalvestutoMR91,journals/anthology/dvd1:text/1-3/PODS91/P252.PDF
conf/pods/Lynch83,journals/anthology/cd1-3:PODS83/P166.PDF
conf/pods/Lynch83,journals/anthology/dvd1:text/1-3/PODS83/P166.PDF
conf/pods/HaddadN88,journals/anthology/cd1-3:PODS88/P333.PDF
conf/pods/HaddadN88,journals/anthology/dvd1:text/1-3/PODS88/P333.PDF
conf/pods/ChanH88,journals/anthology/cd1-3:PODS88/P163.PDF
conf/pods/ChanH88,journals/anthology/dvd1:text/1-3/PODS88/P163.PDF
conf/pods/NurmiS91,journals/anthology/cd1-3:PODS91/P192.PDF
conf/pods/NurmiS91,journals/anthology/dvd1:text/1-3/PODS91/P192.PDF
conf/pods/Jakobsson91,journals/anthology/cd1-3:PODS91/P199.PDF
conf/pods/Jakobsson91,journals/anthology/dvd1:text/1-3/PODS91/P199.PDF
conf/pods/Cosmadakis89,journals/anthology/cd1-3:PODS89/P311.PDF
conf/pods/Cosmadakis89,journals/anthology/dvd1:text/1-3/PODS89/P311.PDF
conf/pods/YouY90,journals/anthology/cd1-3:PODS90/P172.PDF
conf/pods/YouY90,journals/anthology/dvd1:text/1-3/PODS90/P172.PDF
conf/pods/Dayal83,journals/anthology/cd1-3:PODS83/P125.PDF
conf/pods/Dayal83,journals/anthology/dvd1:text/1-3/PODS83/P125.PDF
conf/pods/PapadimitriouK82,journals/anthology/cd1-3:PODS82/P076.PDF
conf/pods/PapadimitriouK82,journals/anthology/dvd1:text/1-3/PODS82/P076.PDF
conf/pods/ReissPD82,journals/anthology/cd1-3:PODS82/P139.PDF
conf/pods/ReissPD82,journals/anthology/dvd1:text/1-3/PODS82/P139.PDF
conf/pods/KarloffM99,DiSC2_1/out/papers/pods/onthecomplexityhomi.pdf
conf/pods/AtzeniC85,journals/anthology/cd1-3:PODS85/P181.PDF
conf/pods/AtzeniC85,journals/anthology/dvd1:text/1-3/PODS85/P181.PDF
conf/pods/KiferRS88,journals/anthology/cd1-3:PODS88/P052.PDF
conf/pods/KiferRS88,journals/anthology/dvd1:text/1-3/PODS88/P052.PDF
conf/pods/Delgrande87,journals/anthology/cd1-3:PODS87/P190.PDF
