CITE_KEY,CITE_NAME,CITE_LABEL,CITE_REF
books/aw/AbiteboulHV95,...,GJS92b,
books/aw/AbiteboulHV95,conf/sigmod/GehaniJS92,GJS92c,
books/aw/AbiteboulHV95,...,GKLT69,
books/aw/AbiteboulHV95,conf/deductive/GuptaKM92,GKM92,
books/aw/AbiteboulHV95,conf/pods/GurevichL82,GL82,
books/aw/AbiteboulHV95,conf/iclp/GelfondL88,GL88,
books/aw/AbiteboulHV95,conf/adbt/77,GM78,
books/aw/AbiteboulHV95,journals/csur/GallaireMN84,GMN84,
books/aw/AbiteboulHV95,conf/pods/GrahneMR92,GMR92,
books/aw/AbiteboulHV95,conf/sigmod/GuptaMS93,GMS93,
books/aw/AbiteboulHV95,conf/lics/GaifmanMSV87,GMSV87,
books/aw/AbiteboulHV95,journals/jacm/GaifmanMSV93,GMSV93,
books/aw/AbiteboulHV95,journals/jacm/GrahamMV86,GMV86,
books/aw/AbiteboulHV95,conf/csl/GradelO92,GO93,
books/aw/AbiteboulHV95,...,Goo70,
books/aw/AbiteboulHV95,conf/pods/Gottlob87,Got87,
books/aw/AbiteboulHV95,conf/pods/GyssensPG90,GPG90,
books/aw/AbiteboulHV95,conf/dood/GiannottiPSZ91,GPSZ91,
books/aw/AbiteboulHV95,books/aw/GoldbergR83,GR83,
books/aw/AbiteboulHV95,journals/acr/GrahneR86,GR86,
books/aw/AbiteboulHV95,journals/ipl/Grant77,Gra77,
books/aw/AbiteboulHV95,...,Gra79,
books/aw/AbiteboulHV95,journals/iandc/Grandjean83,Gra83,
books/aw/AbiteboulHV95,conf/vldb/Grahne84,Gra84,
books/aw/AbiteboulHV95,...,Gra91,
books/aw/AbiteboulHV95,journals/csur/Graefe93,Gra93,
books/aw/AbiteboulHV95,books/sp/Greibach75,Gre75,
books/aw/AbiteboulHV95,journals/tods/GoodmanS82,GS82,
books/aw/AbiteboulHV95,journals/jcss/GoodmanS84,GS84,
books/aw/AbiteboulHV95,conf/focs/GurevichS85,GS86,
books/aw/AbiteboulHV95,...,GS87,
books/mitp/SaakeH99,journals/tods/AstrahanBCEGGKLMMPTWW76,ABC+76,
books/mitp/SaakeH99,conf/dood/AtkinsonBDDMZ89,ABD+89,
books/mitp/SaakeH99,conf/icdt/Abiteboul97,Abi97,
books/mitp/SaakeH99,conf/nf2/87,AFS89,
books/mitp/SaakeH99,...,AG97,
books/mitp/SaakeH99,...,AL62,
books/mitp/SaakeH99,...,AL95,
books/mitp/SaakeH99,conf/btw/91,App91,
books/mitp/SaakeH99,journals/jodl/AbiteboulQMWW97,AQM+97,
books/mitp/SaakeH99,conf/vldb/AgrawalS94,AS94,
books/mitp/SaakeH99,journals/computer/AhmedSDKKLRS91,ASD+91,
books/mitp/SaakeH99,...,ATN99,
books/mitp/SaakeH99,...,AU96,
books/mitp/SaakeH99,...,BA91,
books/mitp/SaakeH99,journals/ibmsj/BlasgenACGKLLMPPSSSSTWY81,BAC+81,
books/mitp/SaakeH99,journals/tkde/BoralACCDFHSV90,BAC+90,
books/mitp/SaakeH99,journals/debu/Batory87,Bat87,
books/mitp/SaakeH99,...,Bau93,
books/mitp/SaakeH99,journals/tse/BatoryBGSTTW88,BBG+88/BBG+90,
books/mitp/SaakeH99,...,BBK99,
books/mitp/SaakeH99,conf/pods/BerchtoldBKK97,BBKK97,
books/mitp/SaakeH99,journals/ife/BeuterD96,BD96,
books/mitp/SaakeH99,books/mk/bancilhonDK92/BancilhonCD92,BDK92,
books/mitp/SaakeH99,conf/dbpl/BunemanDS95,BDS95,
books/mitp/SaakeH99,books/ph/BukhresE96,BE96,
books/mitp/SaakeH99,journals/dke/Beeri90,Bee90a,
books/mitp/SaakeH99,conf/dood/Beeri89,Bee90b,
books/mitp/SaakeH99,conf/ride/Behrends94,Beh94,
books/mitp/SaakeH99,conf/ride/Bertino91,Ber91,
books/mitp/SaakeH99,...,Ber96,
books/mitp/SaakeH99,journals/csur/BentleyF79,BF79,
books/mitp/SaakeH99,...,BG92,
books/mitp/SaakeH99,journals/vldb/BreitbartGS92,BGS92,
books/mitp/SaakeH99,journals/tods/BernsteinGWRR81,BGW+76,
books/mitp/SaakeH99,books/aw/BernsteinHG87,BHG87,
books/mitp/SaakeH99,journals/computer/BrightHP92,BHP92,
books/mitp/SaakeH99,conf/vldb/78,Bin78,
books/mitp/SaakeH99,journals/tkde/BertinoK89,BK89,
books/mitp/SaakeH99,conf/sigmod/BerchtoldK97,BK97,
books/mitp/SaakeH99,conf/vldb/BancilhonKK85,BKK85,
books/mitp/SaakeH99,conf/vldb/BerchtoldKK96,BKK96,
books/mitp/SaakeH99,conf/btw/BerchtoldKK97,BKK97,
books/mitp/SaakeH99,conf/sigmod/BrinkhoffKS93,BKS93,
books/mitp/SaakeH99,conf/sigmod/BeckmannKSS90,BKSS90,
books/mitp/SaakeH99,conf/sigmod/BrinkhoffKSS94,BKSS94,
books/mitp/SaakeH99,conf/sigmod/88,BL88,
books/mitp/SaakeH99,...,Ble67,
books/mitp/SaakeH99,journals/acta/BayerM72,BM72,
books/mitp/SaakeH99,books/aw/BertinoM93,BM93,
books/mitp/SaakeH99,...,BM98,
books/mitp/SaakeH99,...,BN97,
books/mitp/SaakeH99,...,Bob93,
books/mitp/SaakeH99,journals/cacm/ButterworthOS91,BOS91,
books/mitp/SaakeH99,conf/btw/85,BP85,
books/mitp/SaakeH99,...,Bra98,
books/mitp/SaakeH99,conf/nato/Buchmann93,Buc94a/b,
books/mitp/SaakeH99,books/sp/patton99/Buchmann99,Buc98,
books/mitp/SaakeH99,conf/btw/99,Buc99,
books/mitp/SaakeH99,books/aw/Cattell91,Cat91,
books/mitp/SaakeH99,books/mk/Cattell94,Cat94,
books/mitp/SaakeH99,books/mk/Cattell97,CB97,
books/mitp/SaakeH99,...,CCS93,
books/mitp/SaakeH99,journals/debu/CareyD87,CD87a/b,
books/mitp/SaakeH99,journals/sigmod/ChaudhuriD97,CD97,
books/mitp/SaakeH99,conf/oodbs/CareyDFGMRS86,CDF+91a,
books/mitp/SaakeH99,books/sp/dittrichDB91/CareyDFGRSM91,CDF+91b,
books/mitp/SaakeH99,...,CDG+90,
books/mitp/SaakeH99,journals/spe/ChouDKK85,CDKK85,
books/mitp/SaakeH99,conf/vldb/CareyDRS86,CDRS86,
books/mitp/SaakeH99,books/aw/kimL89/CareyDRS89,CDRS89,
books/mitp/SaakeH99,journals/tse/CeriG85,CG85,
books/mitp/SaakeH99,conf/ipsj/ChawatheGHPUW94,CGH+94,
books/mitp/SaakeH99,conf/vldb/ChamberlinGY81,CGY81,
books/mitp/SaakeH99,books/mk/Chamberlin96,Cha96,
books/mitp/SaakeH99,books/mk/Chamberlin98,Cha98,
books/mitp/SaakeH99,...,CHJS96,
books/mitp/SaakeH99,...,CHRS98,
books/mitp/SaakeH99,conf/bncod/ConradHSST97,CHS+97,
books/mitp/SaakeH99,journals/tkde/ChenHY96,CHY96a,
books/mitp/SaakeH99,journals/tkde/ChenHY96,CHY96b,
books/mitp/SaakeH99,conf/sigmod/CopelandK85,CK85,
books/mitp/SaakeH99,journals/csur/ChenLGKP94,CLG+94,
books/mitp/SaakeH99,books/mg/CormenLR89,CLR90,
books/mitp/SaakeH99,conf/scie/Cluet97,Clu97,
books/mitp/SaakeH99,books/ph/CardenasM90,CM90,
books/mitp/SaakeH99,journals/cacm/Codd82,Cod82,
books/mitp/SaakeH99,journals/csur/Comer79,Com79,
books/mitp/SaakeH99,...,Con97,
books/mitp/SaakeH99,books/mg/CeriP84,CP85,
books/mitp/SaakeH99,conf/sigmod/ChrysanthisR90,CR90,
books/mitp/SaakeH99,conf/vldb/ChrysanthisR91,CR91,
books/mitp/SaakeH99,books/mk/elmagarmid92/ChrysanthisR92,CR92,
books/mitp/SaakeH99,journals/tods/ChrysanthisR94,CR94,
books/mitp/SaakeH99,conf/icde/CzejdoRE87,CRE87,
books/mitp/SaakeH99,conf/btw/ConradSS99,CSS99,
books/mitp/SaakeH99,conf/btw/ConradST97,CST97,
books/mitp/SaakeH99,conf/bncod/ConradST98,CST98,
books/mitp/SaakeH99,journals/csur/CardelliW85,CW85,
books/mitp/SaakeH99,...,Dad96,
books/mitp/SaakeH99,journals/sigmod/BurnsFJKMRRRT86,DAF86,
books/mitp/SaakeH99,books/aw/Date83,Dat83,
books/mitp/SaakeH99,books/aw/Date90,Dat90,
books/mitp/SaakeH99,journals/ibmsj/Davies78,Dav78,
books/mitp/SaakeH99,books/aw/DateD97,DD97,
books/mitp/SaakeH99,books/sp/DittrichDB91,DDB91,
books/mitp/SaakeH99,journals/tkde/Deux90,Deu91,
books/mitp/SaakeH99,conf/btw/97,DG97,
books/mitp/SaakeH99,conf/vldb/DeWittGGHKM86,DGG+86,
books/mitp/SaakeH99,journals/tkde/DeWittGSBHR90,DGS+90,
books/mitp/SaakeH99,conf/oodbs/88,Dit88,
books/mitp/SaakeH99,...,Dit98,
books/mitp/SaakeH99,books/sp/dittrichDB91/DeppischPSW91,DPSW91,
books/mitp/SaakeH99,...,DSVH97,
books/mitp/SaakeH99,journals/ife/DrogeSW90,DSW90,
books/mitp/SaakeH99,conf/btw/DeshpandeG87,DVG87,
books/mitp/SaakeH99,conf/vldb/DeshpandeG88,DVG88,
books/mitp/SaakeH99,journals/dke/EngelsGHHLSE92,EGH+92,
books/mitp/SaakeH99,conf/btw/EsterGKS99,EGKS99,
books/mitp/SaakeH99,journals/cacm/EswarranGLT76,EGLT76,
books/mitp/SaakeH99,conf/dasfaa/EbertHH99,EHH99,
books/mitp/SaakeH99,conf/dagstuhl/TDB97,EJS98,
books/mitp/SaakeH99,...,EL90,
books/mitp/SaakeH99,conf/vldb/ElmagarmidLLR90,ELLR90,
books/mitp/SaakeH99,books/mk/Elmagarmid92,Elm92,
books/mitp/SaakeH99,books/mk/elmagarmid92/ElmagarmidLMB92,ELMB92,
books/mitp/SaakeH99,books/bc/ElmasriN94,EN94,
books/mitp/SaakeH99,...,EN98,
books/mitp/SaakeH99,...,FAG83,
books/mitp/SaakeH99,books/ph/frakesB92/Frakes92a,FB92,
books/mitp/SaakeH99,...,FHLM96,
books/mitp/SaakeH99,conf/kdd/Fisher95,Fis95,
books/mitp/SaakeH99,...,FKN80,
books/mitp/SaakeH99,...,FLM97,
books/mitp/SaakeH99,conf/bncod/FlachM96,FM96,
books/mitp/SaakeH99,journals/tods/FaginNPS79,FNPS79,
books/mitp/SaakeH99,books/mit/fayyadPSU96/FayyadPS96,FPS96a,
books/mitp/SaakeH99,journals/cacm/FayyadPS96,FPS96b,
books/mitp/SaakeH99,books/mit/FayyadPSU96,FPSU96,
books/mitp/SaakeH99,books/crc/tucker97/Franklin97,Fra97,
books/mitp/SaakeH99,...,Fre60,
books/mitp/SaakeH99,journals/cacm/Frenkel91,Fre91,
books/mitp/SaakeH99,...,Fuh97,
books/mitp/SaakeH99,...,Fur99,
books/mitp/SaakeH99,conf/sigmod/FranklinZTCD92,FZT+92,
books/mitp/SaakeH99,journals/sigmod/Gaffney96,GAF96,
books/mitp/SaakeH99,conf/btw/GuntherB89,GB89,
books/mitp/SaakeH99,conf/icde/GrayBLP96,GBLP96,
books/mitp/SaakeH99,journals/datamine/GrayCBLRVPP97,GCB+,
books/mitp/SaakeH99,conf/sigmod/GraefeD87,GD87,
books/mitp/SaakeH99,conf/tc11-5/Gertz98,Ger98,
books/mitp/SaakeH99,...,GF98,
books/mitp/SaakeH99,journals/csur/GaedeG98,GG98,
books/mitp/SaakeH99,journals/vldb/GrantLRS93,GLRS93,
books/mitp/SaakeH99,journals/tc/Garcia-MolinaLV84,GLV84,
books/mitp/SaakeH99,conf/icde/GraefeM93,GM93,
books/mitp/SaakeH99,journals/csur/GrayMBLLPPT81,GMB+81,
books/mitp/SaakeH99,books/mk/GrayR93,GR93,
books/mitp/SaakeH99,conf/vldb/Gray81,Gra81,
books/mitp/SaakeH99,books/mk/Gray91,Gra91,
books/mitp/SaakeH99,journals/csur/Graefe93,Gra93,
books/mitp/SaakeH99,conf/icde/GeorgakopoulosRS91,GRS91,
books/mitp/SaakeH99,journals/tkde/GeorgakopoulosRS94,GRS94,
books/mitp/SaakeH99,conf/sigmod/Garcia-MolinaS87,GS87,
books/mitp/SaakeH99,journals/ife/Gunther89,Gün89a,
books/mitp/SaakeH99,conf/icde/Gunther89,Gün89b,
books/mitp/SaakeH99,...,Gün98,
books/mitp/SaakeH99,conf/sigmod/Guttman84,Gut84,
books/mitp/SaakeH99,conf/sigmod/Hanson92,Han92,
books/mitp/SaakeH99,books/sp/lockemannS87/Harder87,Här87,
books/mitp/SaakeH99,conf/btw/89,Här89,
books/mitp/SaakeH99,books/infix/Hasse96,Has96,
books/mitp/SaakeH99,journals/tkde/HaasCLMWLLPCS90,HCL+90,
books/mitp/SaakeH99,...,Hen90,
books/mitp/SaakeH99,conf/icde/Henrich98,Hen98,
books/mitp/SaakeH99,journals/gidr/Herbst97,Her97,
books/mitp/SaakeH99,...,Heu87,
books/mitp/SaakeH99,conf/nf2/Heuer87,Heu89a,
books/mitp/SaakeH99,conf/mfdbs/Heuer89,Heu98b,
books/mitp/SaakeH99,books/aw/Heuer92,Heu92,
books/mitp/SaakeH99,books/aw/Heuer97,Heu97,
books/mitp/SaakeH99,conf/sigmod/HaasFLP89,HFLP89,
books/mitp/SaakeH99,conf/er/HeuerFW90,HFW90,
books/mitp/SaakeH99,conf/sigmod/ZhugeGHW95,HGI+95,
books/mitp/SaakeH99,conf/sigmod/HammerGNYBV97,HGMN+97,
books/mitp/SaakeH99,...,Hil95,
books/mitp/SaakeH99,...,Hin85,
books/mitp/SaakeH99,books/sp/dittrichDB91/HudsonK91,HK91,
books/mitp/SaakeH99,conf/dexa/HeuerK96,HK96,
books/mitp/SaakeH99,journals/tois/HeimbignerM85,HM85,
books/mitp/SaakeH99,conf/oodbs/HubelM88,HM88,
books/mitp/SaakeH99,conf/vldb/HarderMMS87,HMMS87,
books/mitp/SaakeH99,conf/kdd/1997,HMPU97,
books/mitp/SaakeH99,conf/vldb/HafezO88,HO88,
books/mitp/SaakeH99,conf/fdbs/Hoding98,Höd98,
books/mitp/SaakeH99,...,HP98,
books/mitp/SaakeH99,...,HP99,
books/mitp/SaakeH99,journals/csur/HarderR83,HR83,
books/mitp/SaakeH99,conf/sigmod/HarderR87,HR87,
books/mitp/SaakeH99,...,HR98,
books/mitp/SaakeH99,books/sp/HarderR99,HR99,
books/mitp/SaakeH99,books/mitp/HeuerS95,HS95a,
books/mitp/SaakeH99,conf/ssd/HjaltasonS95,HS95b,
books/mitp/SaakeH99,conf/vldb/HenrichSW89,HSW89,
books/mitp/SaakeH99,...,HV83,
books/mitp/SaakeH99,journals/tois/HornickZ87,HZ90,
books/mitp/SaakeH99,conf/icde/98,ICD98,
books/mitp/SaakeH99,...,Ill94,
books/mitp/SaakeH99,...,Ill95,
books/mitp/SaakeH99,...,Inm94,
books/mitp/SaakeH99,...,Ita91,
books/mitp/SaakeH99,...,Jab95a,
books/mitp/SaakeH99,journals/insk/Jablonski95,Jab95b,
books/mitp/SaakeH99,...,JB96,
books/mitp/SaakeH99,...,JBS97,
books/mitp/SaakeH99,journals/csur/JarkeK84,JK84,
books/mitp/SaakeH99,conf/vldb/JagadishLRSS94,JLR+94,
books/mitp/SaakeH99,...,KB95,
books/mitp/SaakeH99,...,KE96,
books/mitp/SaakeH99,journals/is/KhoshafianFC90,KFC90,
books/mitp/SaakeH99,journals/tkde/KimGBW90,KGBW90,
books/mitp/SaakeH99,...,KH98,
books/mitp/SaakeH99,...,Kho93,
books/mitp/SaakeH99,journals/vldb/KemperK95,KK95,
books/mitp/SaakeH99,journals/tkde/KeimK96,KK96,
books/mitp/SaakeH99,journals/isci/KorthKB88,KKB90,
books/mitp/SaakeH99,books/aw/kimL89/KimKD89,KKD89,
books/mitp/SaakeH99,books/aw/KimL89,KL89,
books/mitp/SaakeH99,conf/sigmod/KemperM90,KM90a,
books/mitp/SaakeH99,conf/vldb/KemperM90,KM90b,
books/mitp/SaakeH99,books/ph/KemperM94,KM94,
books/mitp/SaakeH99,conf/dood/89,KNN90,
books/mitp/SaakeH99,...,Kow97,
books/mitp/SaakeH99,...,KP92,
books/mitp/SaakeH99,conf/vldb/KedemS80,KS80,
books/mitp/SaakeH99,conf/icdt/KriegelS86,KS86,
books/mitp/SaakeH99,...,Kuc85,
books/mitp/SaakeH99,books/infix/Kusch96,Kus96,
books/mitp/SaakeH99,journals/csur/KemperW87,KW87,
books/mitp/SaakeH99,journals/computer/LitwinA86,LA86,
books/mitp/SaakeH99,...,Lam94,
books/mitp/SaakeH99,...,Lan99,
books/mitp/SaakeH99,journals/bit/Larson78,Lar78,
books/mitp/SaakeH99,conf/btw/95,Lau95,
books/mitp/SaakeH99,books/sp/lockemannS87/LockemannD87,LD87,
books/mitp/SaakeH99,...,Leh96,
books/mitp/SaakeH99,...,Les97,
books/mitp/SaakeH99,conf/btw/Leser99,Les99,
books/mitp/SaakeH99,conf/vldb/Litwin78,Lit78,
books/mitp/SaakeH99,conf/icod/Litwin80,Lit80,
books/mitp/SaakeH99,conf/bncod/Litwin88,Lit88,
books/mitp/SaakeH99,journals/vldb/LinJF94,LJF94,
books/mitp/SaakeH99,books/sp/LangL95,LL95,
books/mitp/SaakeH99,journals/cacm/LambLOW91,LLOW91,
books/mitp/SaakeH99,conf/dexaw/LangerM96,LM96,
books/mitp/SaakeH99,journals/csur/LitwinMR90,LMR90,
books/mitp/SaakeH99,conf/btw/LohmannNE89,LNE89,
books/mitp/SaakeH99,conf/btw/Loeser97,Loe97,
books/mitp/SaakeH99,journals/ife/Loeser98,Loe98,
books/mitp/SaakeH99,journals/tods/Lomet83,Lom83,
books/mitp/SaakeH99,...,Lon94,
books/mitp/SaakeH99,journals/tods/Lorie77,Lor77,
books/mitp/SaakeH99,...,LOT94,
books/mitp/SaakeH99,journals/bit/LloydR82,LR82,
books/mitp/SaakeH99,books/sp/LockemannS87,LS87,
books/mitp/SaakeH99,conf/vldb/LakshmananSS96,LSS96,
books/mitp/SaakeH99,...,Lün95,
books/mitp/SaakeH99,conf/sigmod/LyngbaekV87,LV87,
books/mitp/SaakeH99,books/cs/Maier83,Mai83,
books/mitp/SaakeH99,books/sp/dittrichDB91/MaryanskiBHHMPS91,MBH+91,
books/mitp/SaakeH99,journals/tods/MylopoulosBW80,MBW80,
books/mitp/SaakeH99,...,MDDC96,
books/mitp/SaakeH99,...,Mea92,
books/mitp/SaakeH99,...,Mel98,
books/mitp/SaakeH99,...,Mes98,
books/mitp/SaakeH99,...,Mey94,
books/mitp/SaakeH99,...,MHH93,
books/mitp/SaakeH99,journals/tods/MohanHLPS92,MHL+92,
books/mitp/SaakeH99,...,Mit95,
books/mitp/SaakeH99,conf/btw/MattosKRZ99,MKTZ99,
books/mitp/SaakeH99,conf/vldb/MackertL86,ML86,
books/mitp/SaakeH99,conf/vldb/Mohan90a,Moh90,
books/mitp/SaakeH99,journals/jacm/Morrison68,Mor68,
books/mitp/SaakeH99,...,Mos85,
books/mitp/SaakeH99,conf/icde/MuthRWBH93,MRW+93,
books/mitp/SaakeH99,books/mk/MeltonS93,MS93,
books/mitp/SaakeH99,conf/oopsla/MaierSOP86,MSOP90,
books/mitp/SaakeH99,conf/vldb/90,MSS90,
books/mitp/SaakeH99,conf/kdd/MannilaTV95,MTV95,
books/mitp/SaakeH99,...,MW91,
books/mitp/SaakeH99,books/acm/kim95/MengY95,MY95,
books/mitp/SaakeH99,...,NCR98,
books/mitp/SaakeH99,...,Neu96,
books/mitp/SaakeH99,journals/tods/NievergeltHS84,NHS84,
books/mitp/SaakeH99,...,NTB96,
books/mitp/SaakeH99,...,Obj91,
books/mitp/SaakeH99,conf/vldb/Otoo84,Oto84,
books/mitp/SaakeH99,books/ph/OzsuV91,ÖV91,
books/mitp/SaakeH99,books/ph/OzsuV99,ÖV99,
books/mitp/SaakeH99,...,OW96,
books/mitp/SaakeH99,conf/nato/Ozsu93,Özsu94,
books/mitp/SaakeH99,books/cs/Papadimitriou86,Pap86,
books/mitp/SaakeH99,books/sp/Patton99,Pat98,
books/mitp/SaakeH99,...,Pea90,
books/mitp/SaakeH99,...,Pen95,
books/mitp/SaakeH99,...,Pen97,
books/mitp/SaakeH99,...,Pet92,
books/mitp/SaakeH99,...,Pet97,
books/mitp/SaakeH99,conf/sigmod/PattersonGK88,PGK88,
books/mitp/SaakeH99,...,Pri98,
books/mitp/SaakeH99,books/aw/Rahm94,Rah94,
books/mitp/SaakeH99,books/mg/Ramakrishnan98,Ram98,
books/cu/Appel2002,...,Ada 1980,
books/cu/Appel2002,journals/toplas/AhoGT89,Aho et al. 1989,
books/cu/Appel2002,journals/cacm/AhoJU75,Aho et al. 1975,
books/cu/Appel2002,books/aw/AhoSU86,Aho et al. 1986,
books/cu/Appel2002,conf/pldi/AikenN88,Aiken and Nicolau 1988,
books/cu/Appel2002,...,Allen 1969,
books/cu/Appel2002,...,Allen 1970,
books/cu/Appel2002,conf/popl/AlpernWZ88,Alpern et al. 1988,
books/cu/Appel2002,conf/oopsla/AmielGS94,Amiel et al. 1994,
books/cu/Appel2002,books/cu/Appel1992,Appel 1992,
books/cu/Appel2002,conf/pldi/AppelEL88,Appel et al. 1988,
books/cu/Appel2002,journals/jfp/AppelS96,Appel and Shao 1996,
books/cu/Appel2002,books/aw/ArnoldG96,Arnold and Gosling 1996,
books/cu/Appel2002,conf/lfp/Augustsson84,Augustsson 1984,
books/cu/Appel2002,books/ph/Backhouse1979,Backhouse 1979,
books/cu/Appel2002,journals/cacm/Baker78,Baker 1978,
books/cu/Appel2002,conf/pldi/BallL93,Ball and Larus 1993,
books/cu/Appel2002,...,Bauer and Eickel 1975,
books/cu/Appel2002,...,Birtwistle et al.,
books/cu/Appel2002,journals/lisp/BobrowDGKKM89,Bobrow et al. 1989-1,
books/cu/Appel2002,journals/lisp/BobrowDGKKM89a,Bobrow et al. 1989-2,
books/cu/Appel2002,conf/pldi/Boehm96,Boehm 1996,
books/cu/Appel2002,conf/pldi/Boehm96,Boehm et al. 1991,
books/cu/Appel2002,journals/spe/BoehmW88,Boehm and Weiser 1988,
books/cu/Appel2002,conf/oopsla/BrachaOSW98,Bracha et al. 1998,
books/cu/Appel2002,...,Branquart and Lewi 1971,
books/cu/Appel2002,journals/toplas/BriggsCT94,Briggs et al. 1994,
books/cu/Appel2002,journals/jacm/BrownT79,Brown and Tarjan 1979,
books/cu/Appel2002,journals/loplas/BumbulisC93,Bumbulis and Cowan 1993,
books/cu/Appel2002,journals/toplas/BurkeF87,Burke and Fisher 1987,
books/cu/Appel2002,conf/pldi/CallahanCK90,Callahan et al. 1990,
books/cu/Appel2002,conf/lfp/Cardelli84,Cardelli 1984,
books/cu/Appel2002,journals/toplas/CarrK94,Carr and Kennedy 1994,
books/cu/Appel2002,journals/toplas/Cattell80,Cattell 1980,
books/cu/Appel2002,conf/sigplan/Chaitin82,Chaitin 1982,
books/cu/Appel2002,journals/toplas/ChambersL95,Chambers and Leavens 1995,
books/cu/Appel2002,journals/lisp/ChambersUL91,Chambers et al. 1991,
books/cu/Appel2002,conf/ecoop/ChenTK94,Chen and Turau 1994,
books/cu/Appel2002,journals/cacm/Cheney70,Cheney 1970,
books/cu/Appel2002,...,Chow et al. 1986,
books/cu/Appel2002,...,Church 1941,
books/cu/Appel2002,...,Cocke 1970,
books/cu/Appel2002,...,Cocke and Schwartz 1970,
books/cu/Appel2002,journals/csur/Cohen81,Cohen 1981,
books/cu/Appel2002,journals/cacm/Collins60,Collins 1960,
books/cu/Appel2002,conf/oopsla/ConnorDMB89,Connor et al. 1989,
books/cu/Appel2002,journals/cacm/Conway63,Conway 1963,
books/cu/Appel2002,books/mg/CormenLR89,Cormen et al. 1990,
books/cu/Appel2002,conf/fpca/CousineauCM85,Cousineau et al. 1985,
books/cu/Appel2002,journals/toplas/CytronFRWZ91,Cytron et al. 1991,
books/cu/Appel2002,conf/popl/CytronLZ86,Cytron et al. 1986,
books/cu/Appel2002,journals/cacm/DeRemer71,DeRemer 1971,
books/cu/Appel2002,books/el/leeuwen90/DershowitzJ90,Dershowitz and Jouannaud 1990,
books/cu/Appel2002,journals/cacm/DijkstraLMSS78,Dijkstra et al. 1978,
books/cu/Appel2002,conf/pldi/DiwanMH92,Diwan et al. 1992,
books/cu/Appel2002,conf/oopsla/DiwanMM96,Diwan et al. 1996,
books/cu/Appel2002,conf/popl/DiwanTM94,Diwan et al. 1994,
books/cu/Appel2002,conf/oopsla/DixonMSV89,Dixon et al. 1989,
books/cu/Appel2002,journals/cacm/Ershov58,Ershov 1958,
books/cu/Appel2002,...,Feldman and Gries 1968,
books/cu/Appel2002,journals/cacm/FenichelY69,Fenichel and Yochelson 1969,
books/cu/Appel2002,journals/toplas/FerranteOW87,Ferrante et al. 1987,
books/cu/Appel2002,journals/tc/Fisher81,Fisher 1981,
books/cu/Appel2002,conf/isca/Fisher83,Fisher 1983,
books/cu/Appel2002,conf/pldi/FlanaganSDF93,Flanagan et al. 1993,
books/cu/Appel2002,...,Ford and Fulkerson 1962,
books/cu/Appel2002,books/aw/Hanson1995,Fraser and Hanson 1995,
books/cu/Appel2002,journals/sigplan/FraserHP92,Fraser et al. 1992,
books/cu/Appel2002,conf/icalp/FriedmanW76,Friedman and Wise 1976,
books/cu/Appel2002,books/fm/GareyJ79,Garey and Johnson 1979,
books/cu/Appel2002,books/fm/GareyJ79,George and Appel 1996,
books/cu/Appel2002,conf/popl/GlanvilleG78,Glanville and Graham 1978,
books/cu/Appel2002,...,Gödel 1931,
books/cu/Appel2002,books/aw/GoldbergR83,Goldberg et al. 1983,
books/cu/Appel2002,conf/fpca/GoncalvesA95,Gonçalves and Appel 1995,
books/cu/Appel2002,conf/popl/GordonMMNW78,Gordon et al. 1978,
books/cu/Appel2002,journals/tpds/GovindarajanAG96,Govindarajan et al. 1996,
books/cu/Appel2002,...,Gray 1988,
books/cu/Appel2002,books/wi/Gries1971,Gries 1971,
books/cu/Appel2002,journals/toplas/HallHJW96,Hall et al. 1996,
books/cu/Appel2002,conf/stoc/Harel85,Harel 1985,
books/cu/Appel2002,journals/tcs/Heilbrunner81,Heilbrunner 1981,
books/cu/Appel2002,conf/popl/HendersonM76,Henderson and Morris 1976,
books/cu/Appel2002,books/mk/HennessyP96,Hennessy and Patterson 1996,
books/cu/Appel2002,books/aw/HopcroftU79,Hopcroft and Ullman 1979,
books/cu/Appel2002,...,Hopkins 1986,
books/cu/Appel2002,journals/sigplan/HudakPWBFFGHHJKNPP92,Hudak et al. 1992,
books/cu/Appel2002,journals/cj/Hughes89,Hughes 1989,
books/cu/Appel2002,journals/toplas/IgarashiPW01,Igarashi et al. 2001,
books/cu/Appel2002,...,Johnson 1975,
books/cu/Appel2002,books/wi/JonesL96,Jones and Lins 1996,
books/cu/Appel2002,...,Kane and Heinrich 1992,
books/cu/Appel2002,conf/irep/Kelsey95,Kelsey 1995,
books/cu/Appel2002,...,Kempe 1879,
books/cu/Appel2002,conf/popl/Kildall73,Kildall 1973,
books/cu/Appel2002,journals/iandc/Knuth65,Knuth 1965,
books/cu/Appel2002,books/aw/Knuth68,Knuth 1967,
books/cu/Appel2002,journals/toplas/KoopmanLS92,Koopman et al. 1992,
books/cu/Appel2002,conf/sigplan/KranzKRHP86,Kranz et al. 1986,
books/cu/Appel2002,conf/pldi/LandiR92,Landi and Ryder 1992,
books/cu/Appel2002,...,Landin 1964,
books/cu/Appel2002,journals/toplas/LengauerT79,Lengauer and Tarjan 1979,
books/cu/Appel2002,...,Leonard 1987,
books/cu/Appel2002,...,Lesk 1975,
books/cu/Appel2002,journals/jacm/LewisS68,Lewis and Stearns 1968,
