PUBLISHER_KEY,PUBLISHER_NAME,PUBLISHER_HREF
books/daglib/0019959,Springer,
books/daglib/0010076,O'Reilly,
books/daglib/0013514,Chapman&Hall/CRC Press,
books/daglib/0077545,Springer,
books/daglib/0016911,Springer,
books/daglib/0028063,American Mathematical Society,
books/daglib/0001205,IEEE,
books/daglib/0092271,Prentice Hall,
books/daglib/0079421,Addison-Wesley,
books/daglib/0017257,Kovac,
books/daglib/0017499,Springer,
books/daglib/0098576,Allyn and Bacon Inc.,
books/daglib/0097931,Springer,
books/daglib/0072557,Ellis Horwood,
books/daglib/0000515,Infix,
books/daglib/0097928,O'Reilly,
books/daglib/0098563,Prentice Hall,
books/daglib/0012827,Springer,
books/daglib/0016437,Springer,
books/daglib/0078795,Shaker,
books/daglib/0084405,Utz,
books/daglib/0018438,dpunkt.verlag,
books/daglib/0023489,O'Reilly,
books/daglib/0081811,Addison-Wesley,
books/daglib/0078654,PWS Publishing Company,
books/daglib/0096027,PTT Research,
books/daglib/0067819,Vieweg,
books/daglib/0033336,Springer,
books/daglib/0007002,O'Reilly,
books/daglib/0032241,Springer,
books/daglib/0011284,dpunkt.verlag,
books/daglib/0072407,Addison-Wesley,
books/daglib/0095148,Vieweg,
books/daglib/0076467,Infix,
books/daglib/0034856,Springer,
books/daglib/0013732,O'Reilly,
books/daglib/0095291,Cambridge University Press,
books/daglib/0066909,MIT Press,
books/daglib/0015654,Springer,
books/daglib/0029410,O'Reilly,
books/daglib/0019671,Wiley,
books/daglib/0019555,Jones and Bartlett Publishers,
books/daglib/0083528,Springer,
books/daglib/0029337,O'Reilly,
books/daglib/0025191,O'Reilly,
books/daglib/0071327,Addison-Wesley,
books/daglib/0097332,O'Reilly,
books/daglib/0022080,Springer,
books/daglib/0012820,Princeton Architectural Press,
books/daglib/0001229,vdf,
books/daglib/0020925,Information Science Reference,
books/daglib/0015066,O'Reilly,
books/daglib/0067865,Vieweg,
books/daglib/0003231,Oxford University Press,
books/daglib/0016978,O'Reilly,
books/daglib/0023259,Vieweg,
books/daglib/0017446,Springer,
books/daglib/0087859,Shaker,
books/daglib/0011911,Addison-Wesley,
books/daglib/0024170,Springer,
books/daglib/0072309,Academic Press,
books/daglib/0039117,Springer,
books/daglib/0018443,Morgan Kaufmann,
books/daglib/0021992,O'Reilly,
books/daglib/0028899,O'Reilly,
books/daglib/0032926,Springer,
books/daglib/0097313,Infix,
books/daglib/0098307,Springer,
books/daglib/0067350,Addison-Wesley,
books/daglib/0016599,O'Reilly,
books/daglib/0072133,Prentice Hall,
books/daglib/0082257,Vieweg,
books/daglib/0011413,O'Reilly,
books/daglib/0067929,Teubner,
books/daglib/0067905,Benjamin/Cummings,
books/daglib/0012539,Kluwer,
books/daglib/0071111,Springer,
books/daglib/0030112,Springer,
books/daglib/0020600,Wiley,
books/daglib/0024504,O'Reilly,
books/daglib/0014801,O'Reilly,
books/daglib/0099122,Infix,
books/daglib/0089957,vdf,
books/daglib/0011892,O'Reilly,
books/daglib/0029053,Springer,
books/daglib/0021792,O'Reilly,
books/daglib/0022102,O'Reilly,
books/daglib/0031216,MIT Press,
books/daglib/0070541,Addison-Wesley,
books/daglib/0090286,Springer,
books/daglib/0007445,Kluwer,
books/daglib/0020510,Cuvillier,
books/daglib/0067009,Addison-Wesley,
books/daglib/0081802,Addison-Wesley,
books/daglib/0031451,Pearson Education,
books/daglib/0083810,Springer,
books/daglib/0025928,IGI Global,
books/daglib/0025266,Cambridge University Press,
books/daglib/0070731,Addison-Wesley,
books/daglib/0007797,SIAM,
books/daglib/0066750,Addison-Wesley,
books/daglib/0076870,Academic Press,
books/daglib/0013536,O'Reilly,
books/daglib/0030191,Cambridge University Press,
books/daglib/0001091,Addison-Wesley-Longman,
books/daglib/0024005,Springer,
books/daglib/0000757,O'Reilly,
books/daglib/0001294,Cambridge University Press,
books/daglib/0003020,SYBEX,
books/daglib/0019304,Wiley,
books/daglib/0095955,Springer,
books/daglib/0079765,Van Nostrand Reinhold,
books/daglib/0067203,North-Holland,
books/daglib/0000760,Prentice Hall,
books/daglib/0067105,Prentice Hall,
books/daglib/0078900,Wiley,
books/daglib/0011308,Vieweg,
books/daglib/0014491,O'Reilly,
books/daglib/0085577,MIT Press,
books/daglib/0030278,O'Reilly,
books/daglib/0030168,Springer,
books/daglib/0080554,Addison-Wesley,
books/daglib/0017636,Springer,
books/daglib/0017156,CRC Press,
books/daglib/0025139,Springer,
books/daglib/0084428,McGraw-Hill,
books/daglib/0029571,O'Reilly,
books/daglib/0006031,Kluwer,
books/daglib/0083722,Clarendon Press,
books/daglib/0025841,Spektrum Akademischer Verlag,
books/daglib/0086761,Springer,
books/daglib/0016977,O'Reilly,
books/daglib/0021789,O'Reilly,
books/daglib/0066997,IEEE,
books/daglib/0002208,O'Reilly,
books/daglib/0069857,World Scientific,
books/daglib/0016278,MIT Press,
books/daglib/0067802,Addison-Wesley,
books/daglib/0032695,SIAM,
books/daglib/0078819,O'Reilly,
books/daglib/0040628,SIAM,
books/daglib/0067734,Prentice Hall,
books/daglib/0012128,O'Reilly,
books/daglib/0000750,O'Reilly,
books/daglib/0016873,Springer,
books/daglib/0028712,O'Reilly,
books/daglib/0032279,Springer,
books/daglib/0082247,Spektrum Akademischer Verlag,
books/daglib/0066875,MIT Press,
books/daglib/0003878,Birkhäuser,
books/daglib/0039013,Springer,
books/daglib/0091720,Addison-Wesley-Longman,
books/daglib/0030431,Mathematical Association of America,
books/daglib/0088938,World Scientific,
books/daglib/0020331,Cambridge University Press,
books/daglib/0091934,Sybex,
books/daglib/0066758,Addison-Wesley,
books/daglib/0011570,Addison-Wesley,
books/daglib/0012308,Pearson Studium,
books/daglib/0023033,CRC Press,
books/daglib/0066952,Ablex Publishing Corporation,
books/daglib/0084733,Prentice Hall,
books/daglib/0035701,Springer,
books/daglib/0011090,dpunkt.verlag,
books/daglib/0082253,Deutscher Universitätsverlag,
books/daglib/0082210,Universitas Wasaensis,
books/daglib/0084720,Prentice Hall,
books/daglib/0081898,Addison-Wesley,
books/daglib/0031971,Springer,
books/daglib/0082235,Hanser,
books/daglib/0073509,Prentice Hall,
books/daglib/0068839,Ellis Horwood,
books/daglib/0077861,Lawrence Erlbaum,
books/daglib/0019672,Basic Books,
books/daglib/0090274,Springer,
books/daglib/0011809,O'Reilly,
books/daglib/0007447,Pearson Studium,
books/daglib/0009491,dpunkt.verlag,
books/daglib/0037619,Springer,
books/daglib/0029332,O'Reilly,
books/daglib/0072556,MIT Press,
books/daglib/0082471,Addison-Wesley,
books/daglib/0016979,O'Reilly,
books/daglib/0035158,Pearson Education,
books/daglib/0001202,CRC Press,
books/daglib/0021091,Elsevier,
books/daglib/0034516,Campus-Verlag,
books/daglib/0090322,Springer,
books/daglib/0098588,Markt und Technik,
books/daglib/0029051,Springer,
books/daglib/0037562,Beck,
books/daglib/0027906,Springer,
books/daglib/0009770,O'Reilly,
books/daglib/0076466,Infix,
books/daglib/0028831,O'Reilly,
books/daglib/0068843,Prentice Hall,
books/daglib/0013291,O'Reilly,
books/daglib/0091821,Prentice Hall,
books/daglib/0028240,O'Reilly,
books/daglib/0082098,Springer,
books/daglib/0028972,Springer,
books/daglib/0011867,Hanser,
books/daglib/0098585,TAB BOOKS Inc.,
books/daglib/0081574,Springer,
books/daglib/0000781,Addison-Wesley-Longman,
books/daglib/0012250,O'Reilly,
books/daglib/0067007,Irwin,
books/daglib/0070929,MIT Press,
books/daglib/0032329,CRC Press,
books/daglib/0067850,Addison-Wesley,
books/daglib/0012653,dpunkt.verlag,
books/daglib/0028641,Springer,
books/daglib/0009522,Spektrum Akadem. Verl.,
books/daglib/0003059,Kluwer,
books/daglib/0039006,Teubner,
books/daglib/0072269,Springer,
books/daglib/0072408,Addison-Wesley,
books/daglib/0079764,PWS Publishing Company,
books/daglib/0020265,Addison-Wesley,
books/daglib/0041426,Cuvillier,
books/daglib/0015687,Oldenbourg,
books/daglib/0009907,Heise,
books/daglib/0015065,O'Reilly,
books/daglib/0011526,Pearson Studium,
books/daglib/0086569,Springer,
books/daglib/0018976,Lawrence Erlbaum,
books/daglib/0067374,Springer,
books/daglib/0070827,Springer,
books/daglib/0034103,O'Reilly,
books/daglib/0017733,McGraw-Hill,
books/daglib/0090592,Infix,
books/daglib/0067362,Springer,
books/daglib/0077391,Alpha Books,
books/daglib/0078905,Wiley,
books/daglib/0068067,Addison-Wesley,
books/daglib/0018119,Oxford University Press,
books/daglib/0077411,Prentice Hall,
books/daglib/0001233,Vieweg,
books/daglib/0001789,Infix,
books/daglib/0019148,Springer,
books/daglib/0004992,CRC Press,
books/daglib/0067041,Prentice Hall,
books/daglib/0009989,dpunkt.verlag,
books/daglib/0027184,O'Reilly,
books/daglib/0015296,Springer,
books/daglib/0022947,Pearson Education,
books/daglib/0032278,Springer,
books/daglib/0031445,Wiley,
books/daglib/0095384,O'Reilly,
books/daglib/0090680,O'Reilly,
books/daglib/0020936,Frank u. Timme,
books/daglib/0069791,Computer Science Press,
books/daglib/0022564,O'Reilly,
books/daglib/0025718,Springer,
books/daglib/0097714,O'Reilly,
books/daglib/0023949,Springer,
books/daglib/0086944,International Thomson,
books/daglib/0083203,Infix,
books/daglib/0083748,Mainz,
books/daglib/0037558,SIAM,
books/daglib/0072561,Prentice Hall,
books/daglib/0005023,Infix Akademische Verlagsgesellschaft,
books/daglib/0066829,Morgan Kaufmann,
books/daglib/0092267,Phoenix,
books/daglib/0084474,vdf,
books/daglib/0092266,Ellis Horwood,
books/daglib/0001786,Infix,
books/daglib/0070967,IEEE,
books/daglib/0084754,O'Reilly,
books/daglib/0067315,Wiley,
books/daglib/0071830,Springer,
books/daglib/0019581,Spektrum Akadem. Verl.,
books/daglib/0080381,Prentice Hall,
books/daglib/0023106,Springer,
books/daglib/0068941,Addison-Wesley,
books/daglib/0001335,Cambridge University Press,
books/daglib/0084237,Academic Press,
books/daglib/0066844,Ablex Publishing Corporation,
books/daglib/0025983,Springer,
books/daglib/0007923,dpunkt.verlag,
books/daglib/0098582,PWS-KENT Publishing Company,
books/daglib/0082439,Vieweg,
books/daglib/0017981,Springer,
books/daglib/0072458,Academic Press,
books/daglib/0090864,O'Reilly,
books/daglib/0001340,MacGraw-Hill,
books/daglib/0017098,dpunkt.verlag,
books/daglib/0032166,Springer,
books/daglib/0017076,Kluwer,
books/daglib/0025275,Cambridge University Press,
books/daglib/0084864,MIT Press,
books/daglib/0012377,Vieweg,
books/daglib/0001491,Springer,
books/daglib/0098539,Vieweg,
books/daglib/0094933,Springer,
books/daglib/0007263,O'Reilly,
books/daglib/0070756,Wiley,
books/daglib/0096973,IEEE,
books/daglib/0080746,Springer,
books/daglib/0067817,Addison-Wesley,
books/daglib/0008149,O'Reilly,
books/daglib/0022681,O'Reilly,
books/daglib/0037378,MIT Press,
books/daglib/0037856,LAP Lambert Academic Publishing,
books/daglib/0028543,Morgan Kaufmann,
books/daglib/0024141,Oldenbourg,
books/daglib/0078648,Benjamin/Cummings,
books/daglib/0091598,Springer,
books/daglib/0016650,O'Reilly,
books/daglib/0007709,O'Reilly,
books/daglib/0076872,Academic Press,
books/daglib/0018126,Springer,
books/daglib/0037386,Springer,
books/daglib/0016809,O'Reilly,
books/daglib/0020219,O'Reilly,
books/daglib/0037370,Artech House,
books/daglib/0072388,Benjamin/Cummings,
books/daglib/0020822,Vieweg,
books/daglib/0021998,O'Reilly,
books/daglib/0091882,vdf,
books/daglib/0021862,Springer,
books/daglib/0075991,Shaker,
books/daglib/0009008,Infix Akademische Verlagsgesellschaft,
books/daglib/0000897,SIAM,
books/daglib/0037653,Springer,
books/daglib/0008645,DUV,
books/daglib/0081894,Addison-Wesley,
books/daglib/0023828,Springer,
books/daglib/0078676,Addison-Wesley,
books/daglib/0028390,O'Reilly,
books/daglib/0017715,Oldenbourg,
books/daglib/0080725,Addison-Wesley,
books/daglib/0098258,Springer,
books/daglib/0032328,Springer,
books/daglib/0014482,Books on Demand GmbH,
books/daglib/0067812,Springer,
books/daglib/0088072,O'Reilly,
books/daglib/0012610,Wiley,
books/daglib/0079716,Vieweg,
books/daglib/0002433,Sun Microsystems Laboratories,
books/daglib/0014069,dpunkt.verlag,
books/daglib/0098686,DUV,
books/daglib/0015106,Addison-Wesley,
books/daglib/0096482,O'Reilly,
books/daglib/0009523,Spektrum Akadem. Verl.,
books/daglib/0030488,Springer,
books/daglib/0068765,Prentice Hall,
books/daglib/0010393,Infix Akademische Verlagsgesellschaft,
books/daglib/0041075,Cambridge University Press,
books/daglib/0078494,Springer,
books/daglib/0013993,O'Reilly,
books/daglib/0007300,Logos,
books/daglib/0030515,SIAM,
books/daglib/0020190,dpunkt.verlag,
books/daglib/0067978,Springer,
books/daglib/0025530,Springer,
books/daglib/0034526,CRC Press,
books/daglib/0098542,International Thomson,
books/daglib/0009083,Springer,
books/daglib/0033345,Springer,
books/daglib/0078658,Van Nostrand Reinhold,
books/daglib/0091266,Springer,
books/daglib/0035427,SIAM,
books/daglib/0080400,Infix,
books/daglib/0083232,IT Press,
books/daglib/0083323,Deutsches Rechenzentrum,
books/daglib/0037571,Edition Körber Stiftung,
books/daglib/0069224,SAMS,
books/daglib/0083128,Springer,
books/daglib/0030491,Springer,
books/daglib/0003510,O'Reilly,
books/daglib/0032226,Prentice Hall,
books/daglib/0002661,O'Reilly,
books/daglib/0068058,Vieweg,
books/daglib/0030036,Springer,
books/daglib/0092276,Prentice Hall,
books/daglib/0002624,dpunkt.verlag,
books/daglib/0072564,Ellis Horwood,
books/daglib/0017314,Prentice Hall,
books/daglib/0028535,Springer,
books/daglib/0010260,Heise,
books/daglib/0010384,Infix Akademische Verlagsgesellschaft,
books/daglib/0000904,SIAM,
books/daglib/0009648,O'Reilly,
books/daglib/0040360,CRC Press,
books/daglib/0019933,Springer,
books/daglib/0083670,O'Reilly,
books/daglib/0086228,Infix,
books/daglib/0067602,Addison-Wesley,
books/daglib/0095041,Springer,
books/daglib/0003351,Logos,
books/daglib/0007099,Pearson Studium,
books/daglib/0066727,Cambridge University Press,
books/daglib/0072654,Cambridge University Press,
books/daglib/0067873,Wiley,
books/daglib/0018329,Springer,
books/daglib/0002481,Thieme,
books/daglib/0068876,Prentice Hall,
books/daglib/0015618,CRC Press,
books/daglib/0012859,Cambridge University Press,
books/daglib/0032806,Springer,
books/daglib/0067889,Prentice Hall,
books/daglib/0090450,Springer,
books/daglib/0080415,Springer,
books/daglib/0080028,Springer,
books/daglib/0020156,dpunkt.verlag,
books/daglib/0006734,Addison-Wesley-Longman,
books/daglib/0089786,McGraw-Hill,
books/daglib/0027904,Springer,
books/daglib/0020395,Schmidt,
books/daglib/0028630,Wiley,
books/daglib/0008466,Internat. Thomson Publ.,
books/daglib/0009965,dpunkt.verlag,
books/daglib/0084142,O'Reilly,
books/daglib/0095221,DUV,
books/daglib/0018971,Springer,
books/daglib/0011200,Universität Tübingen,
books/daglib/0024240,MIT Press,
books/daglib/0001323,A K Peters,
books/daglib/0024006,Springer,
books/daglib/0077983,Van Nostrand Reinhold,
books/daglib/0072851,Springer,
books/daglib/0076470,Infix,
books/daglib/0015140,Springer,
books/daglib/0071019,IEEE,
books/daglib/0084367,Kluwer,
books/daglib/0080727,Addison-Wesley,
books/daglib/0035746,American Mathematical Society,
books/daglib/0083551,Wiley,
books/daglib/0005777,Addison-Wesley-Longman,
books/daglib/0031948,Cambridge University Press,
books/daglib/0017151,Springer,
books/daglib/0012085,AAAI Press,
books/daglib/0029461,Springer,
books/daglib/0092155,Addison-Wesley-Longman,
books/daglib/0040393,Springer,
books/daglib/0015567,O'Reilly,
books/daglib/0071994,Clarendon Press,
books/daglib/0094739,Infix,
books/daglib/0091766,Morgan Kaufmann,
books/daglib/0070927,MIT Press,
books/daglib/0008567,O'Reilly,
books/daglib/0023086,Oxford University Press,
books/daglib/0093213,Springer,
books/daglib/0075873,Addison-Wesley,
books/daglib/0029287,O'Reilly,
books/daglib/0073222,Addison-Wesley,
books/daglib/0020150,dpunkt.verlag,
books/daglib/0073417,Cambridge University Press,
books/daglib/0023544,de Gruyter,
books/daglib/0070695,McGraw-Hill,
books/daglib/0007387,A K Peters,
books/daglib/0077989,Benjamin/Cummings,
books/daglib/0033699,Pearson / Prentice Hall,
books/daglib/0019877,Information Science Reference,
books/daglib/0066751,Benjamin/Cummings,
books/daglib/0011227,O'Reilly,
books/daglib/0068950,Addison-Wesley,
books/daglib/0027500,Academic Press,
books/daglib/0002129,SIAM,
books/daglib/0067176,Prentice Hall,
books/daglib/0011126,Addison-Wesley,
books/daglib/0026038,Springer,
books/daglib/0033669,CRC Press,
books/daglib/0085294,dpunkt,
books/daglib/0072477,Prentice Hall,
books/daglib/0017891,Springer,
books/daglib/0028067,Cambridge University Press,
books/daglib/0022052,Springer,
books/daglib/0007436,Kluwer,
books/daglib/0008454,Harcourt Brace Jovanovich,
books/daglib/0077422,World Scientific,
books/daglib/0014409,Elsevier,
books/daglib/0091742,Addison-Wesley-Longman,
books/daglib/0001683,O'Reilly,
books/daglib/0032690,Springer,
books/daglib/0080762,Springer,
books/daglib/0012900,O'Reilly,
books/daglib/0011522,dpunkt.verlag,
books/daglib/0007401,Springer,
books/daglib/0074390,Vieweg,
books/daglib/0010391,Infix Akademische Verlagsgesellschaft,
books/daglib/0077418,Hanser,
books/daglib/0068140,Hanser,
books/daglib/0002484,Vieweg,
books/daglib/0067918,Teubner,
books/daglib/0000273,Microsoft Press,
books/daglib/0013745,Addison-Wesley,
books/daglib/0071713,Ellis Horwood,
books/daglib/0017520,O'Reilly,
books/daglib/0072149,Prentice Hall,
books/daglib/0066908,MIT Press,
books/daglib/0001185,Utz,
books/daglib/0007471,Springer,
books/daglib/0009187,O'Reilly,
books/daglib/0012119,O'Reilly,
books/daglib/0012652,dpunkt.verlag,
books/daglib/0016919,A K Peters,
books/daglib/0083083,Vieweg,
books/daglib/0016987,Pearson / Prentice Hall,
books/daglib/0020450,vdf,
books/daglib/0088192,Vieweg,
books/daglib/0028715,O'Reilly,
books/daglib/0068066,Springer,
books/daglib/0087857,Shaker,
books/daglib/0030694,Springer,
books/daglib/0026677,Network Theory Ltd,
books/daglib/0017740,Springer,
books/daglib/0032967,Narr Verlag,
books/daglib/0036089,De Gruyter,
books/daglib/0000756,O'Reilly,
books/daglib/0084790,Springer,
books/daglib/0023942,O'Reilly,
books/daglib/0078622,Universität,
books/daglib/0077427,AK Peters,
books/daglib/0091551,Springer,
books/daglib/0066856,Teubner,
books/daglib/0006336,Infix Akademische Verlagsgesellschaft,
books/daglib/0017989,Addison-Wesley,
books/daglib/0084814,Infix,
books/daglib/0076836,Academic Press,
books/daglib/0017739,Springer,
books/daglib/0021543,O'Reilly,
books/daglib/0088982,Westfälisches Dampfboot,
books/daglib/0068119,Springer,
books/daglib/0078909,Wiley,
books/daglib/0084749,O'Reilly,
books/daglib/0029334,O'Reilly,
books/daglib/0040517,Academic Press,
books/daglib/0091702,Oxford University Press,
books/daglib/0033852,SIAM,
books/daglib/0073494,Prentice Hall,
books/daglib/0025096,O'Reilly,
books/daglib/0087371,Academia Richarz,
books/daglib/0018049,O'Reilly,
books/daglib/0080435,O'Reilly,
books/daglib/0007182,O'Reilly,
books/daglib/0034805,American Mathematical Society,
books/daglib/0085922,Infix,
books/daglib/0003712,Prentice Hall,
books/daglib/0007813,O'Reilly,
books/daglib/0024285,SIAM,
books/daglib/0072393,Addison-Wesley,
books/daglib/0072400,Benjamin/Cummings,
books/daglib/0012536,Kluwer,
books/daglib/0070727,Addison-Wesley,
books/daglib/0016195,Oxford University Press,
books/daglib/0074230,Chapman and Hall,
books/daglib/0078822,Springer,
books/daglib/0018266,Oldenbourg,
books/daglib/0084524,Addison-Wesley,
books/daglib/0006351,O'Reilly,
books/daglib/0013076,dpunkt.verlag,
books/daglib/0085293,dpunkt,
books/daglib/0078097,Birkhäuser,
books/daglib/0080638,Hanser,
books/daglib/0015649,Cambridge University Press,
books/daglib/0001913,O'Reilly,
books/daglib/0067127,Addison-Wesley,
books/daglib/0017570,dpunkt.verlag,
books/daglib/0089701,Infix,
books/daglib/0014403,MIT Press,
books/daglib/0009766,dpunkt.verlag,
books/daglib/0092924,Springer,
books/daglib/0078096,Birkhäuser,
books/daglib/0068854,Prentice Hall,
books/daglib/0018910,O'Reilly,
books/daglib/0074207,Selbstverlag,
books/daglib/0080048,McGraw-Hill,
books/daglib/0070543,Addison-Wesley,
books/daglib/0021863,Springer,
books/daglib/0087189,Springer,
books/daglib/0070704,Addison-Wesley,
books/daglib/0085430,Vieweg,
books/daglib/0008451,Wadsworth Publishing,
books/daglib/0090269,Springer,
books/daglib/0020812,Pearson Education,
books/daglib/0038948,Cambridge University Press,
books/daglib/0092229,Addison-Wesley-Longman,
books/daglib/0020024,Addison-Wesley,
books/daglib/0004331,dpunkt.verlag,
books/daglib/0087770,O'Reilly,
books/daglib/0031373,SIAM,
books/daglib/0075541,Infix,
books/daglib/0020157,dpunkt.verlag,
books/daglib/0025875,mi-Wirtschaftsbuch,
books/daglib/0084716,Prentice Hall,
books/daglib/0067990,VDF,
books/daglib/0084065,Springer,
books/daglib/0093591,IEEE,
books/daglib/0017492,Springer,
books/daglib/0001929,dpunkt.verlag,
books/daglib/0068975,Addison-Wesley,
books/daglib/0021592,Cambridge University Press,
books/daglib/0029976,Springer,
books/daglib/0014649,Pearson Education,
books/daglib/0079700,Springer,
books/daglib/0000517,Springer,
books/daglib/0012440,dpunkt.verlag,
books/daglib/0067976,Wiley,
books/daglib/0016549,dpunkt.verlag,
books/daglib/0070560,Addison-Wesley,
books/daglib/0083527,dpunkt,
books/daglib/0023642,Springer,
books/daglib/0068104,Wiley,
books/daglib/0020286,O'Reilly,
books/daglib/0068904,Dryden Press,
books/daglib/0005072,Cambridge University Press,
books/daglib/0095091,MIT Press,
books/daglib/0091573,O'Reilly,
books/daglib/0028372,Cambridge University Press,
books/daglib/0080731,Addison-Wesley,
books/daglib/0010418,vdf,
books/daglib/0034075,Open Source Press,
books/daglib/0080792,MIT Press,
books/daglib/0091772,Morgan Kaufmann,
books/daglib/0083191,Infix,
books/daglib/0011560,O'Reilly,
books/daglib/0068175,Springer,
books/daglib/0013407,dpunkt.verlag,
books/daglib/0020447,O'Reilly,
books/daglib/0070580,Benjamin/Cummings,
books/daglib/0081937,Cambridge University Press,
books/daglib/0095347,Addison-Wesley-Longman,
books/daglib/0016147,dpunkt.verlag,
books/daglib/0023475,Springer,
books/daglib/0070746,Wiley,
books/daglib/0085108,Infix,
books/daglib/0067079,Prentice Hall,
books/daglib/0092905,Springer,
books/daglib/0011244,Wiley,
books/daglib/0002478,MIT Press,
books/daglib/0028853,Cambridge University Press,
books/daglib/0068868,Prentice Hall,
books/daglib/0097030,Kluwer,
books/daglib/0075834,Vieweg,
books/daglib/0066784,Springer,
books/daglib/0077396,Prentice Hall,
books/daglib/0001128,dpunkt.verlag,
books/daglib/0004067,Springer,
books/daglib/0035686,O'Reilly,
books/daglib/0032171,Springer,
books/daglib/0077401,QUE,
books/daglib/0092210,International Thomson,
books/daglib/0005423,Springer,
books/daglib/0020056,Morgan Kaufmann,
books/daglib/0013682,O'Reilly,
books/daglib/0020094,Kluwer,
books/daglib/0024499,O'Reilly,
books/daglib/0000958,Springer,
books/daglib/0034577,ACM / Morgan & Claypool,
books/daglib/0068010,Vieweg,
books/daglib/0021594,Pearson Education,
books/daglib/0079702,Springer,
books/daglib/0033242,Oxford University Press,
books/daglib/0068114,VDI-Verlag,
books/daglib/0079114,Springer,
books/daglib/0031370,Birkhäuser,
books/daglib/0002355,O'Reilly,
books/daglib/0098571,Prentice Hall,
books/daglib/0080737,Addison-Wesley,
books/daglib/0016628,Apress,
books/daglib/0023395,Prentice Hall,
books/daglib/0024718,North-Holland,
books/daglib/0091777,Artech House,
books/daglib/0000057,O'Reilly,
books/daglib/0015059,O'Reilly,
books/daglib/0066780,MIT Press,
books/daglib/0077663,Blackwell,
books/daglib/0086602,Addison-Wesley,
books/daglib/0033626,de Gruyter,
books/daglib/0030856,World Scientific,
books/daglib/0007467,Springer,
books/daglib/0028697,Prentice Hall,
books/daglib/0095141,Vieweg,
books/daglib/0014988,CRC Press,
books/daglib/0066884,MIT Press,
books/daglib/0033306,Springer,
books/daglib/0004215,O'Reilly,
books/daglib/0019452,O'Reilly,
books/daglib/0017152,Springer,
books/daglib/0068847,Ellis Horwood,
books/daglib/0030023,Springer,
books/daglib/0010345,Hanser,
books/daglib/0027893,O'Reilly,
books/daglib/0022646,Springer,
books/daglib/0072322,SIAM,
books/daglib/0098536,Addison-Wesley,
books/daglib/0092227,Addison-Wesley-Longman,
books/daglib/0000572,Infix,
books/daglib/0029923,O'Reilly,
books/daglib/0091126,Shaker,
books/daglib/0023386,O'Reilly,
books/daglib/0011565,Wiley,
books/daglib/0000058,Springer,
books/daglib/0017279,CRC Press,
books/daglib/0098544,Addison-Wesley,
books/daglib/0012457,Plume,
books/daglib/0095286,Cambridge University Press,
books/daglib/0080426,O'Reilly,
books/daglib/0080775,Kluwer,
books/daglib/0074097,Chapman and Hall,
books/daglib/0035687,O'Reilly,
books/daglib/0077532,Springer,
books/daglib/0072481,Teubner,
books/daglib/0097333,O'Reilly,
books/daglib/0007808,O'Reilly,
books/daglib/0034748,Springer,
books/daglib/0030673,Springer,
books/daglib/0007005,O'Reilly,
books/daglib/0076896,Kluwer,
books/daglib/0070456,Plenum Press,
books/daglib/0012753,SIAM,
books/daglib/0071031,Free Press,
books/daglib/0001914,O'Reilly,
books/daglib/0005310,Infix Akademische Verlagsgesellschaft,
books/daglib/0080839,Edition Ergon,
books/daglib/0018620,O'Reilly,
books/daglib/0066827,Morgan Kaufmann,
books/daglib/0072882,IT Press,
books/daglib/0073550,Akademie Verlag,
books/daglib/0010681,O'Reilly,
books/daglib/0013609,MIT Press,
books/daglib/0019908,Addison-Wesley,
books/daglib/0079999,Spektrum Akademischer Verlag,
books/daglib/0028405,Springer,
books/daglib/0039024,Taylor & Francis,
books/daglib/0000773,Cambridge University Press,
books/daglib/0087718,Springer,
books/daglib/0072166,Reich,
books/daglib/0018901,O'Reilly,
books/daglib/0023799,Wiley,
books/daglib/0037838,Springer,
books/daglib/0012017,O'Reilly,
books/daglib/0072880,Wiley,
books/daglib/0025980,Brookings Institution Press,
books/daglib/0090589,Spektrum Akademischer Verlag,
books/daglib/0067077,Prentice Hall,
books/daglib/0031299,Springer,
books/daglib/0024139,Addison-Wesley,
books/daglib/0017653,O'Reilly,
books/daglib/0066794,CRC Press,
books/daglib/0068802,Prentice Hall,
books/daglib/0076888,Kluwer,
books/daglib/0013406,dpunkt.verlag,
books/daglib/0084414,IEEE,
books/daglib/0095991,Infix,
books/daglib/0067150,Prentice Hall,
books/daglib/0007219,dpunkt.verlag,
books/daglib/0015640,Lua.org,
books/daglib/0022309,A K Peters,
books/daglib/0008448,Prentice Hall,
books/daglib/0018994,Pearson Education,
books/daglib/0072181,Addison-Wesley,
books/daglib/0069193,MIT Press,
books/daglib/0095794,O'Reilly,
books/daglib/0068964,Addison-Wesley,
books/daglib/0084279,Springer,
books/daglib/0022095,O'Reilly,
books/daglib/0026675,Vieweg+Teubner,
books/daglib/0071876,BI-Wissenschaftsverlag,
books/daglib/0098572,Macmillan,
books/daglib/0009643,O'Reilly,
books/daglib/0034101,O'Reilly,
books/daglib/0028847,Oldenbourg,
books/daglib/0081922,Suhrkamp,
books/daglib/0022394,Cambridge University Press,
books/daglib/0071934,O'Reilly,
books/daglib/0020622,Springer,
books/daglib/0079087,SunSoft Press,
books/daglib/0033769,Princeton University Press,
books/daglib/0068167,Springer,
books/daglib/0087368,O'Reilly,
books/daglib/0098540,QUE,
books/daglib/0012979,O'Reilly,
