CITE_KEY,CITE_NAME,CITE_LABEL,CITE_REF
journals/tkde/ChuHCT98,journals/tkde/BimboVZ95,,
journals/tkde/ChuHCT98,books/mk/Cattell96,,
journals/tkde/ChuHCT98,journals/tkde/ChuC94,,
journals/tkde/ChuHCT98,journals/cacm/ChuCHY96,,
journals/tkde/ChuHCT98,journals/is/ChuCT95,,
journals/tkde/ChuHCT98,journals/is/CuppensD89,,
journals/tkde/ChuHCT98,journals/tkde/CardenasITBB93,,
journals/tkde/ChuHCT98,journals/vldb/ChuIT94,,
journals/tkde/ChuHCT98,conf/sigmod/Cruz92,,
journals/tkde/ChuHCT98,journals/tse/ChangYDA88,,
journals/tkde/ChuHCT98,journals/vlc/DionisioC96,,
journals/tkde/ChuHCT98,journals/tkde/DionisioC98,,
journals/tkde/ChuHCT98,conf/icde/DayDIKG95,,
journals/tkde/ChuHCT98,conf/spieSR/DaneelsCNEBBF93,,
journals/tkde/ChuHCT98,books/el/leeuwen90/Emerson90,,
journals/tkde/ChuHCT98,journals/tse/RoussopoulosFS88,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,conf/vldb/GabbayM91,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,journals/tkde/HsuCT96,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,journals/tkde/LittleG93,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,journals/tkde/MohanK93,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,conf/spieSR/NiblackBEFGPYFT93,,
journals/tkde/ChuHCT98,conf/focs/Pnueli77,,
journals/tkde/ChuHCT98,conf/vldb/Richardson92,,
journals/tkde/ChuHCT98,conf/icde/SubramanianLVZ95,,
journals/tkde/ChuHCT98,books/bc/TanselCGJSS93,,
journals/tkde/ChuHCT98,...,,
journals/tkde/ChuHCT98,journals/tkde/WorthLK92,,
journals/tkde/ChuHCT98,journals/is/WeilandS93,,
journals/tkde/ZhengL96,journals/cacm/AggarwalV88,,
